name,temp_final,dif_final,cluster
Amycolatopsis australiensis,28,0,1
Amycolatopsis azurea,28,0,1
Amycolatopsis balhimycina,28,0,1
Amycolatopsis bartoniae,28,0,1
Amycolatopsis benzoatilytica,28,0,1
Amycolatopsis bullii,28,0,1
Amycolatopsis cihanbeyliensis,28,0,1
Amycolatopsis circi,28,0,1
Amycolatopsis coloradensis,28,0,1
Amycolatopsis decaplanina,28,0,1
Amycolatopsis dongchuanensis,28,0,1
Amycolatopsis echigonensis,28,0,1
Amycolatopsis equina,28,0,1
Amycolatopsis eurytherma,45,0,2
Amycolatopsis halophila,37,0,2
Amycolatopsis halotolerans,28,0,1
Amycolatopsis helveola,28,0,1
Amycolatopsis hippodromi,28,0,1
Amycolatopsis japonica,28,0,1
Amycolatopsis jejuensis,28,0,1
Amycolatopsis jiangsuensis,28,0,1
Amycolatopsis kentuckyensis,28,0,1
Amycolatopsis keratiniphila subsp. keratiniphila,28,0,1
Amycolatopsis keratiniphila subsp. nogabecina,28,0,1
Amycolatopsis lexingtonensis,28,0,1
Amycolatopsis lurida,28,0,1
Amycolatopsis magusensis,28,0,1
Amycolatopsis marina,28,0,1
Amycolatopsis mediterranei,28,0,1
Amycolatopsis minnesotensis,28,0,1
Amycolatopsis nigrescens,28,0,1
Amycolatopsis niigatensis,28,0,1
Amycolatopsis orientalis subsp. orientalis,28,0,1
Amycolatopsis palatopharyngis,28,0,1
Amycolatopsis plumensis,30,0,1
Amycolatopsis pretoriensis,28,0,1
Amycolatopsis regifaucium,28,0,1
Amycolatopsis rifamycinica,28,0,1
Amycolatopsis rubida,28,0,1
Amycolatopsis saalfeldensis,28,0,1
Amycolatopsis sacchari,28,0,1
Amycolatopsis salitolerans,37,0,2
Amycolatopsis samaneae,28,0,1
Amycolatopsis sp.,28,0,1
Amycolatopsis sulphurea,30,0,1
Amycolatopsis taiwanensis,28,0,1
Amycolatopsis thailandensis,28,0,1
Amycolatopsis thermoflava,45,0,2
Amycolatopsis thermophila,28,0,1
Amycolatopsis tolypomycina,28,0,1
Amycolatopsis tucumanensis,28,0,1
Amycolatopsis ultiminotia,28,0,1
Amycolatopsis umgeniensis,28,0,1
Amycolatopsis vancoresmycina,28,0,1
Amycolatopsis viridis,28,0,1
Amycolatopsis xylanica,28,0,1
Amycolicicoccus subflavus,28,0,1
Amylostereum areolatum,25,0,1
Anaeroarcus burkinensis,35,0,2
Anaerobacillus alkalidiazotrophicus,30,0,1
Anaerobacillus arseniciselenatis,30,0,1
Anaerobacter polyendosporus,30,0,1
Anaerobaculum hydrogeniformans,55,0,3
Anaerobaculum mobile,55,0,3
Anaerobaculum thermoterrenum,50,0,2
Anaerobiospirillum succiniciproducens,37,0,2
Anaerobiospirillum thomasii,37,0,2
Anaerobranca californiensis,60,0,3
Anaerobranca gottschalkii,50,0,2
Anaerobranca horikoshii,60,0,3
Anaerobranca zavarzinii,55,0,3
Anaerocella delicata,28,0,1
Anaerococcus hydrogenalis,37,0,2
Anaerococcus lactolyticus,37,0,2
Anaerococcus murdochii,37,0,2
Anaerococcus octavius,37,0,2
Anaerococcus pacaensis,37,0,2
Anaerococcus prevotii,37,0,2
Anaerococcus provenciensis,37,0,2
Anaerococcus senegalensis,37,0,2
Anaerococcus tetradius,37,0,2
Anaerococcus vaginalis,37,0,2
Anaerofilum agile,37,0,2
Anaerofilum pentosovorans,37,0,2
Anaeroflexus maritimus,37,0,2
Anaerofustis stercorihominis,37,0,2
Anaerolinea thermolimosa,50,0,2
Anaerolinea thermophila,55,0,3
Anaeromusa acidaminophila,37,0,2
Anaeromyxobacter dehalogenans,28,0,1
Anaerophaga thermohalophila,50,0,2
Anaerosalibacter bizertensis,40,0,2
Anaerosinus glycerini,30,0,1
Anaerosphaera aminiphila,30,0,1
Anaerospora hongkongensis,37,0,2
Anaerosporobacter mobilis,30,0,1
Anaerostipes butyraticus,40,0,2
Anaerostipes caccae,37,0,2
Anaerostipes hadrus,37,0,2
Anaerotruncus colihominis,37,0,2
Anaerovibrio lipolyticus,37,0,2
Anaerovirgula multivorans,35,0,2
Anaerovorax odorimutans,30,0,1
Ancalomicrobium adetum,26,0,1
Ancylobacter aquaticus,26,0.333333333,1
Ancylobacter dichloromethanicus,28,0,1
Ancylobacter oerskovii,30,0,1
Ancylobacter polymorphus,30,1.166666667,1
Ancylobacter rudongensis,30,0,1
Ancylobacter sp.,26,1.8,1
Ancylobacter vacuolatus,30,0,1
Andreprevotia chitinilytica,28,0,1
Andreprevotia lacus,28,0,1
Aneurinibacillus aneurinilyticus,30,0,1
Aneurinibacillus danicus,45,0,2
Aneurinibacillus migulanus,30,0,1
Aneurinibacillus terranovensis,40,0,2
Aneurinibacillus thermoaerophilus,40,7,2
Angiococcus sp.,28,0,1
Angulomicrobium amanitiforme,30,0,1
Angulomicrobium tetraedrale,28,0,1
Anoxybacillus amylolyticus,60,0,3
Anoxybacillus bogrovensis,55,0,3
Anoxybacillus caldiproteolyticus,55,0,3
Anoxybacillus calidus,55,0,3
Anoxybacillus contaminans,50,0,2
Anoxybacillus eryuanensis,50,0,2
Anoxybacillus flavithermus subsp. flavithermus,57.5,2.5,3
Anoxybacillus flavithermus subsp. yunnanensis,55,0,3
Anoxybacillus kamchatkensis,55,0,3
Anoxybacillus kamchatkensis subsp. asaccharedens,50,0,2
Anoxybacillus kaynarcensis,55,0,3
Anoxybacillus mongoliensis,50,0,2
Anoxybacillus pushchinoensis,60,0,3
Anoxybacillus rupiensis,55,0,3
Anoxybacillus salavatliensis,60,0,3
Anoxybacillus sp.,55,0,3
Anoxybacillus tengchongensis,50,0,2
Anoxybacillus tepidamans,55,0,3
Anoxybacillus thermarum,55,0,3
Anoxybacillus voinovskiensis,45,0,2
Anoxynatronum sibiricum,36,0,2
Antarctobacter heliothermus,20,0,1
Anthracobia macrocystis,25,0,1
Antrodia albida,25,0,1
Antrodia heteromorpha,22,0,1
Antrodia malicola,30,0,1
Antrodia serialis,23.5,1.5,1
Antrodia variiformis,25,0,1
Antrodiella americana,30,0,1
Apiognomonia errabunda,22,0.666666667,1
Apiosordaria verruculosa,24,0,1
Aposphaeria fuscidula,25,0,1
Aquabacter spiritensis,29,1,1
Aquabacterium citratiphilum,28,0,1
Aquabacterium commune,28,0,1
Aquabacterium fontiphilum,25,0,1
Aquabacterium limnoticum,28,0,1
Aquabacterium parvum,28,0,1
Aquabacterium sp.,28,0,1
Aquamicrobium aerolatum,25,0,1
Aquamicrobium ahrensii,28,0,1
Aquamicrobium defluvii,30,0,1
Aquamicrobium lusatiense,30,0,1
Aquamicrobium segne,28,0,1
Aquaspirillum arcticum,4,0,0
Aquaspirillum bipunctata,28,0,1
Aquaspirillum denitrificans,28,0,1
Aquaspirillum elegans,28,0,1
Aquaspirillum polymorphum,30,0,1
Aquaspirillum putridiconchylium,30,0,1
Aquaspirillum serpens,30,0,1
Aquaspirillum sp.,28,0,1
Aquicella lusitana,37,0,2
Aquicella siphonis,37,0,2
Aquifex pyrophilus,85,0,3
Aquiflexum balticum,30,0,1
Aquihabitans daechungensis,28,0,1
Aquimarina agarilytica,28,0,1
Aquimarina amphilecti,20,0,1
Aquimarina brevivitae,37,0,2
Aquimarina intermedia,28,0,1
Aquimarina latercula,25,0,1
Aquimarina megaterium,28,0,1
Aquimarina muelleri,28,0,1
Aquimarina sp.,28,0,1
Aquimarina spongiae,28,0,1
Aquimonas voraii,37,0,2
Aquincola tertiaricarbonis,30,0,1
Aquipuribacter hungaricus,28,0,1
Aquisalibacillus elongatus,30,0,1
Aquisalimonas asiatica,37,0,2
Aquisphaera giovannonii,35,0,2
Aquitalea denitrificans,28,0,1
Aquitalea magnusonii,28,0,1
Arcanobacterium canis,37,0,2
Arcanobacterium haemolyticum,37,0.666666667,2
Arcanobacterium hippocoleae,37,0,2
Arcanobacterium phocae,37,0,2
Arcanobacterium phocisimile,37,0,2
Arcanobacterium pluranimalium,37,0,2
Archaeoglobus fulgidus,81.5,3.5,3
Archaeoglobus infectus,70,0,3
Archaeoglobus profundus,85,0,3
Archaeoglobus sulfaticallidus,75,0,3
Archaeoglobus veneficus,75,0,3
Archangium gephyra,28,0.095238095,1
Arcicella aquatica,30,0,1
Arcicella aurantiaca,28,0,1
Arcobacter anaerophilus,30,0,1
Arcobacter butzleri,36,1,2
Arcobacter cibarius,30,0,1
Arcobacter cryaerophilus,28,0,1
Arcobacter defluvii,37,0,2
Arcobacter halophilus,28,0,1
Arcobacter marinus,30,0,1
Arcobacter mytili,37,0,2
Arcobacter nitrofigilis,25,0,1
Arcobacter skirrowii,35,0,2
Arcobacter thereius,28,0,1
Arcobacter trophiarum,30,0,1
Arcticibacter sp.,28,0,1
Ardenticatena maritima,65,0,3
Arenibacter certesii,28,0,1
Arenibacter echinorum,28,0,1
Arenibacter latericius,28,0,1
Arenibacter palladensis,28,0,1
Arenibacter troitsensis,28,0,1
Arenicella xantha,28,0,1
Arenimonas composti,30,0,1
Arenimonas daechungensis,28,0,1
Arenimonas daejeonensis,30,0,1
Arenimonas donghaensis,28,0,1
Arenimonas malthae,28,0,1
Arenimonas metalli,28,0,1
Arenimonas oryziterrae,28,0,1
Arenimonas sp.,28,0,1
Arhodomonas aquaeolei,37,0,2
Arhodomonas recens,37,0,2
Aridibacter famidurans,26,0,1
Aridibacter kavangonensis,22,0,1
Armatimonas rosea,30,0,1
Armillaria bulbosa,22,0,1
Armillaria mellea,23,1,1
Armillaria obscura,22,0,1
Armillaria tabescens,25,0,1
Arsenicicoccus bolidensis,29,1,1
Arsenicicoccus dermatophilus,37,0,2
Arsenicicoccus piscis,28,0,1
Arsenophonus nasoniae,28,0,1
Arthrinium arundinis,24,0,1
Arthrinium phaeospermum,24,0,1
Arthrobacter agilis,25,3,1
Arthrobacter albus,30,0,1
Arthrobacter alkaliphilus,28,0,1
Arthrobacter alpinus,20,0,1
Arthrobacter ardleyensis,25,0,1
Arthrobacter arilaitensis,28,0,1
Arthrobacter aurescens,30,0,1
Arthrobacter bergerei,28,0,1
Arthrobacter castelli,28,0,1
Arthrobacter chlorophenolicus,28,0,1
Arthrobacter citreus,30,0,1
Arthrobacter creatinolyticus,37,0,2
Arthrobacter cryoconiti,20,0,1
Arthrobacter cryotolerans,16,0,1
Arthrobacter crystallopoietes,30,0,1
Arthrobacter cumminsii,30,0,1
Arthrobacter cupressi,28,0,1
Arthrobacter defluvii,28,0,1
Arthrobacter dextranlyticum,28,0,1
Arthrobacter equi,28,0,1
Arthrobacter flavus,22,0,1
Arthrobacter gandavensis,28,0,1
Arthrobacter gangotriensis,22,0,1
Arthrobacter globiformis,30,0,1
Arthrobacter halodurans,28,0,1
Arthrobacter histidinolovorans,30,0,1
Arthrobacter humicola,28,0,1
Arthrobacter ilicis,30,0,1
Arthrobacter kerguelensis,22,0,1
Arthrobacter koreensis,28,0,1
Arthrobacter livingstonensis,16,0,1
Arthrobacter luteolus,30,0,1
Arthrobacter methylotrophus,25,0,1
Arthrobacter monumenti,28,0,1
Arthrobacter mysorens,28,0,1
Arthrobacter nasiphocae,30,0,1
Arthrobacter nicotianae,30,0,1
Arthrobacter nicotinovorans,30,0,1
Arthrobacter niigatensis,28,0,1
Arthrobacter nitroguajacolicus,28,0,1
Arthrobacter oryzae,28,0,1
Arthrobacter oxydans,30,0,1
Arthrobacter parietis,28,0,1
Arthrobacter pascens,30,0,1
Arthrobacter phenanthrenivorans,28,0,1
Arthrobacter pigmenti,28,0,1
Arthrobacter pityocampae,28,0,1
Arthrobacter polychromogenes,30,0,1
Arthrobacter protophormiae,30,0,1
Arthrobacter psychrochitiniphilus,20,0,1
Arthrobacter psychrolactophilus,28,0,1
Arthrobacter psychrophenolicus,20,0,1
Arthrobacter ramosus,28,0,1
Arthrobacter roseus,22,0,1
Arthrobacter russicus,28,0,1
Arthrobacter sanguinis,35,0,2
Arthrobacter scleromae,34,0,2
Arthrobacter sialophilus,28,0,1
Arthrobacter siccitolerans,28,0,1
Arthrobacter soli,28,0,1
Arthrobacter sp.,30,0.633333333,1
Arthrobacter stackebrandtii,28,0,1
Arthrobacter subterraneus,28,0,1
Arthrobacter sulfonivorans,28,0,1
Arthrobacter sulfureus,30,0,1
Arthrobacter tecti,28,0,1
Arthrobacter tumbae,28,0,1
Arthrobacter uratoxydans,30,0,1
Arthrobacter ureafaciens,30,0,1
Arthrobacter viscosus,30,0,1
Arthrobacter woluwensis,30,0,1
Arthrobotrys amerospora,22,0,1
Arthrobotrys brochopaga,26,0,1
Arthrobotrys candida,24,0,1
Arthrobotrys conoides,22.5,1.5,1
Arthrobotrys oligospora,24,0,1
Arthroderma benhamiae,30,0,1
Asaccharobacter celatus,37,0,2
Asaccharospora irregularis,37,0,2
Asaia astilbis,28,0,1
Asaia platycodi,28,0,1
Asaia prunellae,28,0,1
Asaia siamensis,30,0,1
Asanoa ferruginea,28,0,1
Asanoa hainanensis,28,0,1
Asanoa iriomotensis,28,0,1
Asanoa ishikariensis,28,0,1
Asanoa siamensis,28,0,1
Asanoa sp.,28,0,1
Ascobolus immersus,24,0,1
Ascochyta juglandis,24,0,1
Ascochyta pyrethri,24,0,1
Ascocoryne cylichnium,25,0,1
Ascocoryne sarcoides,20,0,1
Ascodesmis sphaerospora,22,0,1
Ascodichaena rugosa,20,0,1
Ascoidea africana,24,0,1
Ascoidea corymbosa,22,0,1
Ascoidea hylecoeti,24,0,1
Ascoidea rubescens,22,0,1
Ascosphaera apis,26,0,1
Ashbya gossypii,22,0,1
Aspergillus aculeatus,24,0,1
Aspergillus asperescens,24,0,1
Aspergillus awamori,24,0,1
Aspergillus brasiliensis,30,0,1
Aspergillus candidus,24,0,1
Aspergillus carneus,24,0,1
Aspergillus clavatus,24,0,1
Aspergillus ficuum,24,0,1
Aspergillus flavus,24,0,1
Aspergillus foetidus,24,0,1
Aspergillus fumigatus,30,1.4,1
Aspergillus giganteus,24.5,0.5,1
Aspergillus iizukae,24,0,1
Aspergillus japonicus,25,1,1
Aspergillus niger,27.5,2.928571429,1
Aspergillus ochraceus,24,0,1
Aspergillus oryzae,30,0,1
Aspergillus ostianus,24,0,1
Aspergillus parasiticus,24,0.333333333,1
Aspergillus penicillioides,24,0,1
Aspergillus phoenicis,24,0,1
Aspergillus sclerotiorum,24,0,1
Aspergillus sydowi,24,0,1
Aspergillus tamarii,24,0,1
Aspergillus terreus,32.5,4.166666667,2
Aspergillus terricola,24,0,1
Aspergillus ustus,24,0,1
Aspergillus versicolor,24,0.666666667,1
Aspergillus wentii,26,0,1
Asterophora lycoperdoides,20,0,1
Asticcacaulis benevestitus,20,0,1
Asticcacaulis biprosthecium,30,0,1
Asticcacaulis excentricus,30,0,1
Astrosporangium hypotensionis,28,0,1
Athelia epiphylla,25,0,1
Athelia rolfsii,26,0.8,1
Athelia turficola,22,0,1
Atopobium fossor,37,0,2
Atopobium minutum,37,0,2
Atopobium parvulum,37,0,2
Atopobium rimae,37,0,2
Atopobium vaginae,37,0,2
Atopococcus tabaci,28,0,1
Atopostipes suicloacalis,30,0,1
Aulographina pinorum,22,0,1
Aurantimonas coralicida,28,0,1
Aurantimonas manganoxydans,28,0,1
Aurantimonas sp.,28,1.25,1
Aurantiporus fissilis,25,0,1
Auraticoccus monumenti,28,0,1
Aureimonas altamirensis,28,0,1
Aureimonas frigidaquae,28,0,1
Aureimonas jatrophae,28,0,1
Aureimonas phyllosphaerae,28,0,1
Aureimonas ureilytica,28,0,1
Aureobasidium pullulans,24,0.5,1
Auricularia fuscosuccinea,30,0,1
Auricularia mesenterica,27.5,2.5,1
Auricularia polytricha,25,0,1
Auricularia sp.,25,0,1
Auritidibacter ignavus,37,0,2
Austwickia chelonae,37,0,2
Auxarthron umbrinum,26,0,1
Avibacterium avium,37,0,2
Avibacterium endocarditidis,37,0,2
Avibacterium gallinarum,37,0,2
Avibacterium paragallinarum,37,0,2
Avibacterium volantium,37,0,2
Azoarcus anaerobius,28,0,1
Azoarcus buckelii,28,0,1
Azoarcus communis,28,0,1
Azoarcus evansii,30,0,1
Azoarcus indigens,28,0,1
Azoarcus sp.,29,1,1
Azoarcus toluvorans,30,0,1
Azohydromonas australica,30,0,1
Azohydromonas lata,30,0,1
Azohydromonas sp.,30,0,1
Azomonas agilis,26,0,1
Azomonas insignis,26,0,1
Azomonas macrocytogenes,28,0,1
Azonexus fungiphilus,28,0,1
Azonexus hydrophilus,28,0,1
Azorhizobium caulinodans,30,0,1
Azorhizobium doebereinerae,28,0,1
Azorhizobium oxalatiphilum,30,0,1
Azorhizophilus paspali,30,0,1
Azospira oryzae,30,3,1
Azospira restricta,37,0,2
Azospirillum amazonense,30,0,1
Azospirillum brasilense,30,0,1
Azospirillum doebereinerae,30,0,1
Azospirillum halopraeferens,41,0,2
Azospirillum irakense,30,0,1
Azospirillum lipoferum,30,0,1
Azospirillum picis,37,0,2
Azospirillum rugosum,28,0,1
Azospirillum sp.,30,0,1
Azospirillum thiophilum,28,0,1
Azotobacter armeniacus,30,0,1
Azotobacter beijerinckii,30,0,1
Azotobacter chroococcum,30,0,1
Azotobacter nigricans subsp. nigricans,30,0,1
Azotobacter salinestris,30,0,1
Azotobacter vinelandii,30,0,1
Azovibrio restrictus,28,0,1
Bacillus abyssalis,28,0,1
Bacillus acidicola,35,0,2
Bacillus acidiproducens,30,0,1
Bacillus agaradhaerens,30,0,1
Bacillus aidingensis,30,0,1
Bacillus akibai,35,0,2
Bacillus alcalophilus,30,1.4,1
Bacillus algeriensis,30,0,1
Bacillus alkalinitrilicus,28,0,1
Bacillus alkalisediminis,25,0,1
Bacillus alkalitelluris,30,0,1
Bacillus altitudinis,25,0,1
Bacillus alveayuensis,55,0,3
Bacillus aminovorans,28,0.153846154,1
Bacillus amyloliquefaciens subsp. amyloliquefaciens,30,0,1
Bacillus amyloliquefaciens subsp. plantarum,30,0,1
Bacillus andreesenii,37,0,2
Bacillus aquimaris,30,0,1
Bacillus aryabhattai,29,1,1
Bacillus atrophaeus,30,0.857142857,1
Bacillus aurantiacus,20,0,1
Bacillus azotoformans,30,0,1
Bacillus badius,30,0.666666667,1
Bacillus bataviensis,30,0,1
Bacillus benzoevorans,32,1.4,1
Bacillus beringensis,30,0,1
Bacillus beveridgei,30,0,1
Bacillus boroniphilus,30,0,1
Bacillus butanolivorans,30,0,1
Bacillus carboniphilus,30,0,1
Bacillus cecembensis,22,0,1
Bacillus cellulosilyticus,30,0,1
Bacillus cereus,30,0.526315789,1
Bacillus chagannorensis,30,0,1
Bacillus chungangensis,30,0,1
Bacillus cibi,30,0,1
Bacillus circulans,30,0.4,1
Bacillus clarkii,30,0,1
Bacillus clausii,30,0.25,1
Bacillus coagulans,37,2.727272727,2
Bacillus coahuilensis,30,0,1
Bacillus cohnii,30,0,1
Bacillus cytotoxicus,37,0,2
Bacillus daliensis,30,0,1
Bacillus decisifrondis,30,0,1
Bacillus decolorationis,28,0,1
Bacillus drentensis,30,0,1
Bacillus eiseniae,30,0,1
Bacillus endophyticus,30,0,1
Bacillus endoradicis,28,0,1
Bacillus farraginis,30,0,1
Bacillus fastidiosus,30,0,1
Bacillus fengqiuensis,30,0,1
Bacillus firmus,30,0.5,1
Bacillus flexus,30,0.8,1
Bacillus foraminis,30,0,1
Bacillus fordii,30,0,1
Bacillus fortis,30,0,1
Bacillus fumarioli,45,0,2
Bacillus funiculus,30,0,1
Bacillus galactosidilyticus,30,0,1
Bacillus galliciensis,22,0,1
Bacillus gibsonii,30,0.333333333,1
Bacillus ginsengihumi,29,1,1
Bacillus ginsengisoli,30,0,1
Bacillus gottheilii,30,0,1
Bacillus graminis,30,0,1
Bacillus halmapalus,30,0,1
Bacillus halodurans,30,0,1
Bacillus halosaccharovorans,30,0,1
Bacillus hemicellulosilyticus,30,0,1
Bacillus hemicentroti,28,0,1
Bacillus herbersteinensis,30,0,1
Bacillus horikoshii,30,0,1
Bacillus horti,30,0,1
Bacillus humi,30,0,1
Bacillus hunanensis,28,0,1
Bacillus hwajinpoensis,30,0,1
Bacillus idriensis,29,1,1
Bacillus indicus,30,0,1
Bacillus infantis,30,0,1
Bacillus infernus,55,0,3
Bacillus iranensis,30,0,1
Bacillus isronensis,30,0,1
Bacillus jeotgali,30,0,1
Bacillus kochii,30,0,1
Bacillus koreensis,30,0,1
Bacillus kribbensis,30,0,1
Bacillus krulwichiae,30,0,1
Bacillus lehensis,30,0,1
Bacillus lentus,28,2,1
Bacillus licheniformis,28,2.882352941,1
Bacillus ligniniphilus,30,0,1
Bacillus litoralis,30,0,1
Bacillus locisalis,30,0,1
Bacillus luciferensis,30,0,1
Bacillus luteolus,30,0,1
Bacillus macyae,30,0,1
Bacillus manliponensis,30,0,1
Bacillus mannanilyticus,30,0,1
Bacillus marisflavi,30,0,1
Bacillus marmarensis,30,0,1
Bacillus massiliosenegalensis,37,0,2
Bacillus megaterium,30,0.428571429,1
Bacillus mesonae,30,0,1
Bacillus methanolicus,45,0,2
Bacillus methylotrophicus,30,0,1
Bacillus mojavensis,28,0.666666667,1
Bacillus muralis,30,0,1
Bacillus murimartini,28,0,1
Bacillus mycoides,28,1.384615385,1
Bacillus nanhaiisediminis,30,0,1
Bacillus nealsonii,30,0,1
Bacillus neizhouensis,30,0,1
Bacillus niabensis,30,0,1
Bacillus niacini,29,1,1
Bacillus novalis,30,0,1
Bacillus oceani,30,0,1
Bacillus oceanisediminis,30,0,1
Bacillus okhensis,35,0,2
Bacillus okuhidensis,45,0,2
Bacillus oleronius,30,0,1
Bacillus oshimensis,30,0,1
Bacillus pakistanensis,30,0,1
Bacillus panaciterrae,30,0,1
Bacillus patagoniensis,30,0,1
Bacillus persicus,28,0,1
Bacillus pervagus,37,0,2
Bacillus plakortidis,28,0,1
Bacillus pocheonensis,30,0,1
Bacillus pseudalcaliphilus,30,0,1
Bacillus pseudofirmus,30,0,1
Bacillus pseudomycoides,30,0,1
Bacillus psychrosaccharolyticus,22.5,2.5,1
Bacillus pumilus,28,0.911764706,1
Bacillus purgationiresistens,30,0,1
Bacillus qingdaonensis,30,0,1
Bacillus rhizosphaerae,28,0,1
Bacillus ruris,30,0,1
Bacillus safensis,30,0,1
Bacillus salarius,30,0,1
Bacillus saliphilus,37,0,2
Bacillus selenatarsenatis,40,0,2
Bacillus selenitireducens,26,0,1
Bacillus seohaeanensis,30,0,1
Bacillus shackletonii,30,0,1
Bacillus siamensis,30,0,1
Bacillus simplex,30,0.333333333,1
Bacillus siralis,30,0,1
Bacillus smithii,55,0,3
Bacillus soli,30,0,1
Bacillus solimangrovi,30,0,1
Bacillus sonorensis,30,0,1
Bacillus sp.,30,4.646706587,1
Bacillus sporothermodurans,30,0,1
Bacillus subterraneus,40,0,2
Bacillus subtilis,28,0.822222222,1
Bacillus subtilis subsp. inaquosorum,29,1,1
Bacillus subtilis subsp. spizizenii,30,0.777777778,1
Bacillus subtilis subsp. subtilis,30,1.75,1
Bacillus taeanensis,30,0,1
Bacillus thermoamylovorans,45,5,2
Bacillus thermocloacae,55,0,3
Bacillus thermolactis,55,0,3
Bacillus thermoterrestis,55,0,3
Bacillus thuringiensis,30,0,1
Bacillus tianmuensis,30,0,1
Bacillus tianshenii,30,0,1
Bacillus timonensis,30,0,1
Bacillus trypoxylicola,30,0,1
Bacillus vallismortis,30,0,1
Bacillus vedderi,30,0,1
Bacillus vietnamensis,30,0,1
Bacillus vireti,30,0,1
Bacillus wakoensis,30,0,1
Bacillus weihenstephanensis,30,0,1
Bacillus xiaoxiensis,28,0,1
Bacillus zhanjiangensis,28,0,1
Bacteriovorax litoralis,25,0,1
Bacteriovorax marinus,25,0,1
Bacteriovorax stolpii,30,0,1
Bacteroides acidifaciens,37,0,2
Bacteroides barnesiae,37,0,2
Bacteroides caccae,37,0,2
Bacteroides cellulosilyticus,37,0,2
Bacteroides clarus,37,0,2
Bacteroides coagulans,37,0,2
Bacteroides coprocola,37,0,2
Bacteroides coprophilus,37,0,2
Bacteroides coprosuis,37,0,2
Bacteroides dorei,37,0,2
Bacteroides eggerthii,37,0,2
Bacteroides faecichinchillae,37,0,2
Bacteroides faecis,37,0,2
Bacteroides finegoldii,37,0,2
Bacteroides fluxus,37,0,2
Bacteroides fragilis,37,0,2
Bacteroides galacturonicus,37,0,2
Bacteroides gallinarum,37,0,2
Bacteroides graminisolvens,35,0,2
Bacteroides helcogenes,37,0,2
Bacteroides intestinalis,37,0,2
Bacteroides massiliensis,37,0,2
Bacteroides oleiciplenus,37,0,2
Bacteroides ovatus,37,0,2
Bacteroides paurosaccharolyticus,30,0,1
