name,temp_final,dif_final,cluster
Mycobacterium austroafricanum,33.5,3.5,4
Mycobacterium avium,37,1.272727273,4
Mycobacterium avium avium,37,0,4
Mycobacterium avium paratuberculosis,37,0,4
Mycobacterium barrassiae,30,0,3
Mycobacterium boenickei,37,0,4
Mycobacterium bohemicum,37,0,4
Mycobacterium bouchedurhonense,30,0,3
Mycobacterium bourgelatii,37,0,4
Mycobacterium bovis,37,0,4
Mycobacterium branderi,37,0,4
Mycobacterium brisbanense,37,0,4
Mycobacterium brumae,30,0,3
Mycobacterium canariasense,30,0,3
Mycobacterium caprae,37,0,4
Mycobacterium celatum,37,0,4
Mycobacterium chelonae chelonae,37,0,4
Mycobacterium chimaera,37,0,4
Mycobacterium chitae,37,0,4
Mycobacterium chlorophenolicum,30,0,3
Mycobacterium chubuense,37,0,4
Mycobacterium colombiense,37,0,4
Mycobacterium conceptionense,30,0,3
Mycobacterium confluentis,37,0,4
Mycobacterium conspicuum,30,0,3
Mycobacterium cookii,30,0,3
Mycobacterium cosmeticum,30,0,3
Mycobacterium crocinum,30,0,3
Mycobacterium diernhoferi,37,0,4
Mycobacterium doricum,37,0,4
Mycobacterium duvalii,37,0,4
Mycobacterium elephantis,37,0,4
Mycobacterium fallax,30,0,3
Mycobacterium flavescens,37,0,4
Mycobacterium florentinum,30,0,3
Mycobacterium fluoranthenivorans,30,0,3
Mycobacterium fortuitum,37,0,4
Mycobacterium fortuitum acetamidolyticum,37,0,4
Mycobacterium fortuitum fortuitum,30,0,3
Mycobacterium gadium,37,0,4
Mycobacterium gastri,37,0,4
Mycobacterium gilvum,37,0,4
Mycobacterium goodii,30,0,3
Mycobacterium gordonae,30,0,3
Mycobacterium hassiacum,37,0,4
Mycobacterium heckeshornense,37,0,4
Mycobacterium heidelbergense,37,0,4
Mycobacterium hiberniae,37,0,4
Mycobacterium hodleri,25,0,2
Mycobacterium holsaticum,30,0,3
Mycobacterium houstonense,37,0,4
Mycobacterium immunogenum,37,0,4
Mycobacterium insubricum,37,0,4
Mycobacterium intermedium,37,0,4
Mycobacterium intracellulare,37,0,4
Mycobacterium kansasii,37,0,4
Mycobacterium kubicae,37,0,4
Mycobacterium lacus,37,0,4
Mycobacterium lentiflavum,37,0,4
Mycobacterium lutetiense,30,0,3
Mycobacterium madagascariense,30,0,3
Mycobacterium mageritense,37,0,4
Mycobacterium malmoense,37,0,4
Mycobacterium manitobense,30,0,3
Mycobacterium manteni,37,0,4
Mycobacterium marinum,30,0,3
Mycobacterium marseillense,30,0,3
Mycobacterium microti,37,0,4
Mycobacterium monacense,37,0,4
Mycobacterium moriokaense,37,0,4
Mycobacterium mucogenicum,30,0,3
Mycobacterium murale,22,0,2
Mycobacterium nebraskense,30,0,3
Mycobacterium neglectum,21,0,2
Mycobacterium neoaurum,37,0,4
Mycobacterium neworleansense,37,0,4
Mycobacterium nonchromogenicum,37,0,4
Mycobacterium noviomagense,30,0,3
Mycobacterium novocastrense,37,0,4
Mycobacterium obuense,30,0,3
Mycobacterium pallens,30,0,3
Mycobacterium palustre,37,0,4
Mycobacterium parafortuitum,37,0,4
Mycobacterium parascrofulaceum,37,0,4
Mycobacterium parmense,37,0,4
Mycobacterium peregrinum,37,0,4
Mycobacterium phlei,37,0,4
Mycobacterium phocaicum,30,0,3
Mycobacterium porcinum,37,0,4
Mycobacterium poriferae,37,0,4
Mycobacterium pseudoshottsii,25,0,2
Mycobacterium psychrotolerans,30,0,3
Mycobacterium pulveris,37,0,4
Mycobacterium pyrenivorans,30,0,3
Mycobacterium ratisbonense,30,0,3
Mycobacterium reunionae,37,0,4
Mycobacterium rhodesiae,37,0,4
Mycobacterium rufum,30,0,3
Mycobacterium rutilum,30,0,3
Mycobacterium saskatchewanense,37,0,4
Mycobacterium scrofulaceum,37,0,4
Mycobacterium septicum,37,2.333333333,4
Mycobacterium simiae,37,0,4
Mycobacterium smegmatis,37,7.4,4
Mycobacterium sp.,37,0,4
Mycobacterium stomatepiae,30,0,3
Mycobacterium szulgai,37,0,4
Mycobacterium terrae,37,0,4
Mycobacterium thermoresistibile,37,0,4
Mycobacterium timonense,30,0,3
Mycobacterium tokaiense,37,0,4
Mycobacterium triplex,37,0,4
Mycobacterium tuberculosis,37,0,4
Mycobacterium tusciae,30,0,3
Mycobacterium vaccae,37,2.333333333,4
Mycobacterium vanbaalenii,30,0,3
Mycobacterium vulneris,37,0,4
Mycobacterium wolinskyi,30,0,3
Mycobacterium xenopi,37,0,4
Mycoplasma adleri,37,0,4
Mycoplasma agalactiae,37,0,4
Mycoplasma arginini,37,0,4
Mycoplasma arthritidis,37,0,4
Mycoplasma auris,37,0,4
Mycoplasma bovirhinis,37,0,4
Mycoplasma buccale,37,0,4
Mycoplasma capricolum capricolum,37,0,4
Mycoplasma cottewii,37,0,4
Mycoplasma fermentans,37,0,4
Mycoplasma gallisepticum,37,0,4
Mycoplasma genitalium,37,0,4
Mycoplasma hominis,37,0,4
Mycoplasma lagogenitalium,37,0,4
Mycoplasma meleagridis,37,0,4
Mycoplasma mycoides capri,37,0,4
Mycoplasma mycoides mycoides,37,0,4
Mycoplasma neurolyticum,37,0,4
Mycoplasma primatum,37,0,4
Mycoplasma sturni,37,0,4
Mycoplasma yeatsii,37,0,4
Myroides marinus,25,0,2
Myroides odoratimimus,30,0.454545455,3
Myroides odoratus,30,0,3
Myroides pelagicus,30,0,3
Myroides profundi,15,0,2
Myxococcus flavescens,30,0,3
Myxococcus xanthus,30,0,3
Myxosarcina,22,0,2
Nakamurella flavida,25,0,2
Nakamurella multipartita,30,0,3
Natrialba asiatica,37,0,4
Natrialba magadii,37,0,4
Natrinema pallidum,37,0,4
Natrinema pellirubrum,37,0,4
Natronobacterium gregoryi,37,0,4
Natronococcus amylolyticus,37,0,4
Natronococcus occultus,37,0,4
Natronomonas pharaonis,37,0,4
Natronorubrum bangense,37,0,4
Natronorubrum tibetense,37,0,4
Necropsobacter rosorum,37,0,4
Negativicoccus succinicivorans,37,0,4
Neisseria animalis,37,0,4
Neisseria animaloris,33.5,3.5,4
Neisseria canis,37,0,4
Neisseria cinerea,37,0,4
Neisseria dentiae,37,0,4
Neisseria elongata,37,0,4
Neisseria elongata elongata,30,0,3
Neisseria elongata glycolytica,30,0,3
Neisseria elongata nitroreducens,30,0,3
Neisseria flavescens,37,0,4
Neisseria gonorrhoeae,37,0,4
Neisseria lactamica,30,2.625,3
Neisseria macacae,30,0,3
Neisseria meningitidis,37,0,4
Neisseria meningitidis 29E,37,0,4
Neisseria meningitidis A,37,0,4
Neisseria meningitidis B,37,0,4
Neisseria meningitidis C,37,0,4
Neisseria meningitidis D,37,0,4
Neisseria meningitidis H,37,0,4
Neisseria meningitidis I,37,0,4
Neisseria meningitidis K,37,0,4
Neisseria meningitidis L,37,0,4
Neisseria meningitidis W135,37,0,4
Neisseria meningitidis X,37,0,4
Neisseria meningitidis Y,37,0,4
Neisseria meningitidis Z,37,0,4
Neisseria mucosa,30,0,3
Neisseria perflava,33.5,3.5,4
Neisseria polysaccharea,30,0,3
Neisseria shayeganii,37,0,4
Neisseria sicca,30,0,3
Neisseria subflava,30,0,3
Neisseria wadsworsthii,37,0,4
Neisseria wadsworthii,37,0,4
Neisseria weaveri,30,1,3
Neisseria zoodegmatis,37,2.333333333,4
Neocrorococcus lausannensis,30,0,3
Neptuniibacter caesariensis,25,0,2
Neptunomonas naphthovorans,25,0,2
Nereida ignava,25,0,2
Nesiotobacter exalbescens,30,0,3
Nesterenkonia aethiopica,30,0,3
Nesterenkonia halobia,30,0,3
Nesterenkonia jeotgali,30,0,3
Nesterenkonia lacusekhoensis,30,0,3
Nesterenkonia lutea,30,0,3
Nesterenkonia sandarakina,30,0,3
Niabella aurantiaca,25,0,2
Nicoletella semolina,37,0,4
Nisaea denitrificans,30,0,3
Nisaea nitritireducens,30,0,3
Nocardia abscessus,33.5,3.5,4
Nocardia acidovorans,30,0,3
Nocardia africana,30,0,3
Nocardia alba,30,0,3
Nocardia altamirensis,30,0,3
Nocardia anaemiae,30,0,3
Nocardia aobensis,30,0,3
Nocardia araoensis,30,0,3
Nocardia arthritidis,30,0,3
Nocardia asiatica,30,0,3
Nocardia asteroides,30,12,3
Nocardia beijingensis,30,0,3
Nocardia brasiliensis,30,1,3
Nocardia brevicatena,30,0,3
Nocardia caishijiensis,30,0,3
Nocardia carnea,30,0,3
Nocardia cerradoensis,30,0,3
Nocardia concava,30,0,3
Nocardia coubleae,37,0,4
Nocardia crassostreae,22,0,2
Nocardia cummidelens,30,0,3
Nocardia cyriacigeorgica,33.5,3.5,4
Nocardia diaphanozonaria,30,0,3
Nocardia elegans,30,0,3
Nocardia exalbida,37,0,4
Nocardia farcinica,30,1,3
Nocardia flavorosea,30,0,3
Nocardia fluminea,30,0,3
Nocardia globerula,30,0,3
Nocardia higoensis,30,0,3
Nocardia ignorata,30,0,3
Nocardia inohanensis,30,0,3
Nocardia italica,30,0,3
Nocardia jejuensis,30,0,3
Nocardia jiangxiensis,30,0,3
Nocardia kruczakiae,30,0,3
Nocardia leishmanii,30,0,3
Nocardia mexicana,37,0,4
Nocardia neocaledoniensis,30,0,3
Nocardia niigatensis,30,0,3
Nocardia niwae,30,0,3
Nocardia nova,30,2.8,3
Nocardia otitidiscaviarum,30,1.666666667,3
Nocardia paraguayensis,30,0,3
Nocardia paucivorans,37,0,4
Nocardia pneumoniae,30,0,3
Nocardia polyresistens,30,0,3
Nocardia pseudobrasiliensis,30,0,3
Nocardia pseudosporangifera,30,0,3
Nocardia pseudovaccinii,30,0,3
Nocardia puris,37,0,4
Nocardia salmonicida,30,0,3
Nocardia salmonicolor aurantiaca,30,0,3
Nocardia seriolae,30,0,3
Nocardia shimofusensis,30,0,3
Nocardia sienata,30,0,3
Nocardia soli,30,0,3
Nocardia takedensis,30,0,3
Nocardia tenerifensis,25,0,2
Nocardia tenuis,30,0,3
Nocardia terpenica,30,0,3
Nocardia testacea,25,0,2
Nocardia thailandica,30,0,3
Nocardia transvalensis,30,0,3
Nocardia uniformis,30,0,3
Nocardia vaccinii,30,0,3
Nocardia vermiculata,30,0,3
Nocardia veterana,30,2.333333333,3
Nocardia vinacea,30,0,3
Nocardia violaceofusca,30,0,3
Nocardia yamanashiensis,30,0,3
Nocardioides albus,25,0,2
Nocardioides alkalitolerans,30,0,3
Nocardioides aquaticus,18,0,2
Nocardioides aquiterrae,30,0,3
Nocardioides aromaticivorans,30,0,3
Nocardioides furvisabuli,30,0,3
Nocardioides ganghwensis,30,0,3
Nocardioides insulae,30,0,3
Nocardioides jensenii,25,0,2
Nocardioides kongjuensis,30,0,3
Nocardioides kribbensis,30,0,3
Nocardioides luteus,25,0,2
Nocardioides nitrophenolicus,30,0,3
Nocardioides oleivorans,30,0,3
Nocardioides panacihumi,30,0,3
Nocardioides plantarum,22,0,2
Nocardioides pyridinolyticus,37,0,4
Nocardioides simplex,25,0,2
Nocardioides zeae,30,0,3
Nocardioides zeicaulis,30,0,3
Nocardiopsis aegyptia,30,0,3
Nocardiopsis composta,37,0,4
Nocardiopsis dassonvillei albirubida,30,0,3
Nocardiopsis dassonvillei dassonvillei,30,0,3
Nocardiopsis halotolerans,30,0,3
Nocardiopsis kunsanensis,37,0,4
Nocardiopsis metallicus,30,0,3
Nocardiopsis salina,30,0,3
Nocardiopsis trehalosi,30,0,3
Nocardiopsis tropica,30,0,3
Nocardiopsis xinjiangensis,30,0,3
Nodularia,22,0,2
Nonlabens ulvanivorans,25,0,2
Nonomuraea africana,30,0,3
Nonomuraea angiospora,30,0,3
Nonomuraea bangladeshensis,30,0,3
Nonomuraea coxensis,30,0,3
Nonomuraea dietziae,30,0,3
Nonomuraea fastidiosa,30,0,3
Nonomuraea ferruginea,30,0,3
Nonomuraea helvata,30,0,3
Nonomuraea polychroma,30,0,3
Nonomuraea pusilla,37,0,4
Nonomuraea recticatena,30,0,3
Nonomuraea roseola,30,0,3
Nonomuraea roseoviolacea carminata,30,0,3
Nonomuraea roseoviolacea roseoviolacea,37,0,4
Nonomuraea rubra,30,0,3
Nonomuraea salmonea,30,0,3
Nonomuraea spiralis,30,0,3
Nonomuraea turkmeniaca,30,0,3
Nosocomiicoccus ampullae,37,0,4
Nostoc,22,0.04109589,2
Novispirillum itersonii itersonii,30,0,3
Novispirillum itersonii nipponicum,30,0,3
Novosphingobium aromaticivorans,30,0,3
Novosphingobium capsulatum,30,0,3
Novosphingobium gossypii,30,0,3
Novosphingobium hassiacum,25,0,2
Novosphingobium lentum,22,0,2
Novosphingobium pentaromativorans,30,0,3
Novosphingobium resinovorum,30,1,3
Novosphingobium rosa,25,0,2
Novosphingobium roseae,30,0,3
Novosphingobium soli,30,0,3
Novosphingobium stygium,25,0,2
Novosphingobium subterraneum,25,0,2
Novosphingobium taihuense,30,0,3
Novosphingobium tardaugens,25,0,2
Obesumbacterium proteus,30,0,3
Oceanibacillus locisalsi,30,0,3
Oceanicaulis alexandrii,30,0,3
Oceanimonas baumannii,25,0,2
Oceanimonas doudoroffii,30,0,3
Oceanimonas smirnovii,25,0,2
Oceanisphaera litoralis,37,0,4
Oceanobacillus caeni,37,0,4
Oceanobacillus chironomi,37,0,4
Oceanobacillus iheyensis,30,0,3
Oceanobacillus oncorhynchi incaldanensis,37,0,4
Oceanobacillus oncorhynchi oncorhynchi,30,0,3
Oceanobacillus picturae,30,0,3
Oceanobacillus profundus,30,0,3
Oceanobacillus sojae,30,0,3
Oceanobacter kriegii,25,0,2
Oceanospirillum beijerinckii,25,0,2
Oceanospirillum linum,25,0,2
Oceanospirillum maris,27.5,2.5,3
Oceanospirillum multiglobuliferum,25,0,2
Ochrobactrum anthropi,30,0,3
Ochrobactrum cytisi,25,0,2
Ochrobactrum gallinifaecis,25,0,2
Ochrobactrum grignonense,30,0,3
Ochrobactrum haemophilum,30,0,3
Ochrobactrum intermedium,30,0,3
Ochrobactrum pseudintermedium,37,0,4
Ochrobactrum pseudogrignonense,30,0,3
Ochrobactrum tritici,30,0,3
Octadecabacter antarcticus,4,0,1
Oenococcus kitaharae,30,0,3
Oenococcus oeni,22,5,2
Oerskovia enterophila,30,0,3
Oerskovia jenensis,30,0,3
Oerskovia paurometabola,30,0,3
Oerskovia turbata,30,0,3
Oleibacter marinus,30,0,3
Oleiphilus messinensis,25,0,2
Oligella ureolytica,30,0,3
Oligella urethralis,30,1,3
Olleya marilimosa,20,0,2
Olsenella profusa,37,0,4
Olsenella uli,37,0,4
Oribacterium sinus,37,0,4
Ornithinibacillus bavariensis,30,0,3
Ornithinibacillus californiensis,30,0,3
Ornithinicoccus hortensis,28,0,3
Ornithinimicrobium humiphilum,37,0,4
Ornithinimicrobium kibberense,25,0,2
Ornithobacterium rhinotracheale,37,0,4
Oscillatoria,22,0.083333333,2
Owenweeksia hongkongensis,30,0,3
Oxalicibacterium flavum,30,0,3
Oxalobacter formigenes,20,0,2
Paenalcaligenes hominis,37,0,4
Paenarthrobacter aurescens,30,0,3
Paenarthrobacter histidinolovorans,30,0,3
Paenarthrobacter ilicis,30,0,3
Paenarthrobacter nicotinovorans,30,0,3
Paenarthrobacter nitroguajacolicus  ,30,0,3
Paenarthrobacter ureafaciens,30,0,3
Paenibacillus agarexedens,30,0,3
Paenibacillus agaridevorans,30,0,3
Paenibacillus alginolyticus,30,0,3
Paenibacillus alvei,30,0,3
Paenibacillus amylolyticus,30,0,3
Paenibacillus anaericanus,30,0,3
Paenibacillus antarcticus,15,0,2
Paenibacillus apiarius,30,0,3
Paenibacillus assamensis,30,0,3
Paenibacillus azoreducens,30,0,3
Paenibacillus azotofixans,30,0,3
Paenibacillus barcinonensis,30,0,3
Paenibacillus barengoltzii,30,0,3
Paenibacillus borealis,30,0,3
Paenibacillus brasilensis,30,0,3
Paenibacillus brasiliensis,30,0,3
Paenibacillus campinasensis,37,0,4
Paenibacillus cellulosilyticus,25,0,2
Paenibacillus chibensis,30,0,3
Paenibacillus chinjuensis,30,0,3
Paenibacillus chitinolyticus,30,0,3
Paenibacillus chondroitinus,30,0,3
Paenibacillus cineris,30,0,3
Paenibacillus cookii,30,0,3
Paenibacillus corsicus,37,0,4
Paenibacillus cucumis,30,0,3
Paenibacillus curdlanolyticus,30,0,3
Paenibacillus daejeonensis,30,0,3
Paenibacillus dendritiformis,37,0,4
Paenibacillus edaphicus,30,0,3
Paenibacillus ehimensis,30,0,3
Paenibacillus elgii,30,0,3
Paenibacillus faecis,30,0,3
Paenibacillus favisporus,30,0,3
Paenibacillus fonticola,30,0,3
Paenibacillus forsythiae,30,0,3
Paenibacillus gansuensis,30,0,3
Paenibacillus ginsengarvi,30,0,3
Paenibacillus glacialis,20,0,2
Paenibacillus glucanolyticus,30,0,3
Paenibacillus glycanilyticus,30,0,3
Paenibacillus graminis,30,0,3
Paenibacillus hodogayensis,30,0,3
Paenibacillus humicus,30,0,3
Paenibacillus hunanensis,30,0,3
Paenibacillus illinoisensis,30,0,3
Paenibacillus jamilae,30,0,3
Paenibacillus jilunlii,30,0,3
Paenibacillus kobensis,30,0,3
Paenibacillus konsidensis,37,0,4
Paenibacillus koreensis,30,0,3
Paenibacillus kribbensis,30,0,3
Paenibacillus lactis,30,0,3
Paenibacillus larvae,30,0,3
Paenibacillus lautus,30,0,3
Paenibacillus lentimorbus,30,0,3
Paenibacillus lolii,30,0,3
Paenibacillus lupini,37,0,4
Paenibacillus macerans,30,0,3
Paenibacillus macquariensis defensor,30,0,3
Paenibacillus macquariensis macquariensis,22,0,2
Paenibacillus massiliensis,33.5,3.5,4
Paenibacillus mendelii,37,0,4
Paenibacillus motobuensis,30,0,3
Paenibacillus mucilaginosus,37,0,4
Paenibacillus naphthalenovorans,30,0,3
Paenibacillus nematophilus,30,0,3
Paenibacillus odorifer,30,0,3
Paenibacillus pabuli,30,0,3
Paenibacillus pasadenensis,30,0,3
Paenibacillus pectinilyticus,30,0,3
Paenibacillus peoriae,30,0,3
Paenibacillus phyllosphaerae,30,0,3
Paenibacillus polymyxa,30,0,3
Paenibacillus popilliae,30,0,3
Paenibacillus prosopidis,30,0,3
Paenibacillus provencensis,37,0,4
Paenibacillus pueri,30,0,3
Paenibacillus puldeungensis,37,0,4
Paenibacillus purispatii,30,0,3
Paenibacillus residui,30,0,3
Paenibacillus rhizoplanae,30,0,3
Paenibacillus rhizosphaerae,30,0,3
Paenibacillus riograndensis,30,0,3
Paenibacillus sabinae,30,0,3
Paenibacillus sacheonensis,30,0,3
Paenibacillus salicis,30,0,3
Paenibacillus sanguinis,37,0,4
Paenibacillus sepulcri,30,0,3
Paenibacillus sputi,30,0,3
Paenibacillus stellifer,30,0,3
Paenibacillus taiwanensis,30,0,3
Paenibacillus telluris,30,0,3
Paenibacillus terrae,30,0,3
Paenibacillus terrigena,25,0,2
Paenibacillus thiaminolyticus,30,0,3
Paenibacillus timonensis,37,0,4
Paenibacillus tundrae,30,0,3
Paenibacillus turicensis,30,0,3
Paenibacillus uliginis,30,0,3
Paenibacillus urinalis,37,0,4
Paenibacillus validus,30,0,3
Paenibacillus woosongensis,30,0,3
Paenibacillus wynnii,22,0,2
Paenibacillus xinjiangensis,30,0,3
Paenibacillus xylanilyticus,30,0,3
Paenibacillus xylanisolvens,30,0,3
Paenibacillus zanthoxyli,30,0,3
Paeniglutamicibacter gangotriensis,22,0,2
Paeniglutamicibacter kerguelensis,22,0,2
Paeniglutamicibacter sulfureus,30,0,3
Paenisporosarcina macmurdoensis,18,0,2
Pandoraea apista,37,0,4
Pandoraea norimbergensis,30,0,3
Pandoraea pnomenusa,37,0,4
Pandoraea pulmonicola,37,0,4
Pandoraea sputorum,33.5,3.5,4
Pandoraea thiooxydans,30,0,3
Pannonibacter phragmitetus,30,0,3
Pantoea agglomerans,30,0.833333333,3
Pantoea ananatis,30,0,3
Pantoea cypripedii,30,0,3
Pantoea dispersa,30,0,3
Pantoea stewartii indologenes,30,0,3
Parabacteroides distasonis,37,0,4
Parabacteroides johnsonii,37,0,4
Paraburkholderia andropogonis,30,0,3
Paraburkholderia caballeronis,30,0,3
Paraburkholderia caledonica,30,0,3
Paraburkholderia caribensis,30,0,3
Paraburkholderia endofungorum,30,0,3
Paraburkholderia ferrariae,30,0,3
Paraburkholderia fungorum,30,0,3
Paraburkholderia graminis,30,0,3
Paraburkholderia hospita,30,0,3
Paraburkholderia kururiensis,37,0,4
Paraburkholderia oxyphila,30,0,3
Paraburkholderia phenazinium,30,0,3
Paraburkholderia phenoliruptrix,30,0,3
Paraburkholderia phymatum,30,0,3
Paraburkholderia phytofirmans,30,0,3
Paraburkholderia rhizoxinica,30,0,3
Paraburkholderia sacchari,30,0,3
Paraburkholderia silvatlantica,30,0,3
Paraburkholderia soli,30,0,3
Paraburkholderia terrae,25,0,2
Paraburkholderia terricola,30,0,3
Paraburkholderia tropica,30,0,3
Paraburkholderia tuberum,30,0,3
Paraburkholderia unamae,30,0,3
Paraburkholderia xenovorans,30,0,3
Paraclostridium bifermentans,37,0,4
Paracoccus alcaliphilus,30,0,3
Paracoccus alkenifer,30,0,3
Paracoccus aminophilus,30,0,3
Paracoccus aminovorans,30,0,3
Paracoccus contaminans,25,0,2
Paracoccus denitrificans,30,0,3
Paracoccus homiensis,30,0,3
Paracoccus kocurii,30,0,3
Paracoccus kondratievae,40,0,4
Paracoccus koreensis,30,0,3
Paracoccus marinus,22,0,2
Paracoccus pantotrophus,33.5,3.5,4
Paracoccus seriniphilus,30,0,3
Paracoccus shoinia,20,0,2
Paracoccus solventivorans,30,0,3
Paracoccus thiocyanatus,30,0,3
Paracoccus versutus,25,0,2
Paracoccus yeeii,37,0,4
Paracraurococcus ruber,30,0,3
Paraferrimonas sedimenticola,25,0,2
Paraglaciecola chathamensis,20,0,2
Paraglaciecola mesophila,25,0,2
Paraglaciecola polaris,20,0,2
Paraglaciecola psychrophila,15,0,2
Paraliobacillus ryukyuensis,30,0,3
Paraphotobacterium marinum,30,0,3
Parvimonas micra,37,0,4
Parvularcula bermudensis,30,0,3
Pasteurella aerogenes,37,0,4
Pasteurella bettyae,37,0,4
Pasteurella caballi,37,0,4
Pasteurella canis,37,0,4
Pasteurella dagmatis,37,0,4
Pasteurella langaaensis,37,0,4
Pasteurella lymphangitidis,37,0,4
Pasteurella mairii,37,0,4
Pasteurella multocida gallicida,37,12.33333333,4
Pasteurella multocida multocida,37,0.411764706,4
Pasteurella multocida septica,37,0,4
Pasteurella pneumotropica,37,0,4
Pasteurella skyensis,22,0,2
Pasteurella SP group,37,0,4
Pasteurella stomatis,37,0,4
Pasteurella testudinis,37,0,4
Patulibacter minatonensis,25,0,2
Paucimonas lemoignei,30,0,3
Paucisalibacillus globulus,37,0,4
Pectobacterium atrosepticum,30,0,3
Pectobacterium betavasculorum,25,0,2
Pectobacterium cacticida,30,0,3
Pectobacterium carotovorum carotovorum,30,0,3
Pectobacterium carotovorum odoriferum,30,0,3
Pectobacterium wasabiae,25,0,2
Pediococcus acidilactici,37,2.333333333,4
Pediococcus cellicola,37,0,4
Pediococcus damnosus,25,0,2
Pediococcus inopinatus,30,0,3
Pediococcus parvulus,30,0,3
Pediococcus pentosaceus,30,1.555555556,3
Pediococcus stilesii,37,0,4
Pedobacter africanus,25,0,2
Pedobacter bauzanensis,25,0,2
Pedobacter caeni,30,0,3
Pedobacter cryoconitis,22,0,2
Pedobacter duraquae,15,0,2
Pedobacter hartonius,15,0,2
Pedobacter heparinus,30,0,3
Pedobacter himalayensis,22,0,2
Pedobacter insulae,25,0,2
Pedobacter koreensis,30,0,3
Pedobacter metabolipauper,15,0,2
Pedobacter nyackensis,20,0,2
Pedobacter piscium,30,0,3
Pedobacter ruber,25,0,2
Pedobacter sandarakinus,25,0,2
Pedobacter steynii,25,0,2
Pedobacter suwonensis,30,0,3
Pedobacter tournemirensis,30,0,3
Pedobacter westerhofensis,15,0,2
Pelistega europaea,37,0,4
Pelomonas saccharophila,30,0,3
Pelosinus fermentans,25,0,2
Peptoniphilus asaccharolyticus,37,0,4
Peptoniphilus harei,37,0,4
Peptoniphilus ivorii,37,0,4
Peptostreptococcus anaerobius,37,0,4
Peptostreptococcus massiliae,37,0,4
Phaeobacter gallaeciensis,22,0,2
Phaeobacter inhibens,22.5,2.5,2
Phenylobacterium composti,30,0,3
Phenylobacterium falsum,30,0,3
Phenylobacterium immobile,30,0,3
Phocoenobacter uteri,37,0,4
Photobacterium angustum,25,0,2
Photobacterium damselae damselae,25,2,2
Photobacterium damselae piscicida,25,0,2
Photobacterium iliopiscarium,15,0,2
Photobacterium kishitanii,25,0,2
Photobacterium leiognathi,25,0,2
Photobacterium phosphoreum,25,0,2
Photobacterium profundum,10,0,1
Photorhabdus asymbiotica asymbiotica,30,0,3
Photorhabdus asymbiotica australis,30,0,3
Photorhabdus luminescens akhurstii,30,0,3
Photorhabdus luminescens caribbeanensis,30,0,3
Photorhabdus luminescens hainanensis,30,0,3
Photorhabdus luminescens kayaii,30,0,3
Photorhabdus luminescens laumondii,30,0,3
Photorhabdus luminescens luminescens,30,0,3
Photorhabdus luminescens namnaonensis,25,0,2
Photorhabdus temperata khanii,30,0,3
Photorhabdus temperata tasmaniensis,30,0,3
Photorhabdus temperata temperata,30,0,3
Photorhabdus temperata thracensis,30,0,3
Phyllobacterium catacumbae,30,0,3
Phyllobacterium myrsinacearum,25,0,2
Pigmentiphaga kullae,30,0,3
Piscibacillus salipiscarius,37,0,4
Planktothrix ,22,0,2
Planktothrix agardhii,22,0,2
Planktothrix paucivesiculata,22,0,2
Planktothrix rubescens,18,0,2
Planktothrix serta,22,0,2
Planktothrix tepida,22,0,2
Planococcus antarcticus,25,0,2
Planococcus citreus,30,0,3
Planococcus maitriensis,30,0,3
Planococcus maritimus,30,0,3
Planococcus rifietoensis,37,0,4
Planomicrobium alkanoclasticum,20,0,2
Planomicrobium koreense,30,0,3
Planomicrobium mcmeekinii,22,0,2
Planomicrobium okeanokoites,30,0,3
Planomicrobium psychrophilum,22,0,2
Plantibacter auratus,30,0,3
Plantibacter flavus,30,0,3
Pleionea mediterranea,25,0,2
Plesiomonas shigelloides,30,0,3
Pleurocapsa,22,0,2
Pluralibacter gergoviae,30,0,3
Pluralibacter pyrinus,30,0,3
Polaribacter dokdonensis,25,0,2
Polaribacter filamentus,4,0,1
Polaribacter franzmannii,8,0,1
Polaribacter glomeratus,15,0,2
Polaribacter irgensii,4,0,1
Polaromonas aquatica,30,0,3
Polynucleobacter acidiphobus,25,0,2
Polynucleobacter cosmopolitanus,30,0,3
Polynucleobacter difficilis,25,0,2
Polynucleobacter duraquae,20,0,2
Polynucleobacter necessarius asymbioticus,30,0,3
Polynucleobacter rarus,30,0,3
Polynucleobacter sinensis,25,0,2
Polynucleobacter yangtzensis,25,0,2
Pontibacillus halophilus,30,0,3
Pontibacter roseus,30,0,3
Porphyrobacter cryptus,50,0,5
Porphyrobacter neustonensis,30,0,3
Porphyrobacter sanguineus,25,0,2
Porphyromonas gingivalis,37,0,4
Pragia fontium,30,0,3
Prauserella alba,30,0,3
Prauserella halophila,30,0,3
Prauserella rugosa,30,0,3
Prevotella albensis,37,0,4
Prevotella amnii,37,0,4
Prevotella bivia,37,0,4
Prevotella brevis,37,0,4
Prevotella bryantii,37,0,4
Prevotella corporis,37,0,4
Prevotella enoeca,37,0,4
Prevotella massiliensis,37,0,4
Prevotella melaninogenica,37,0,4
Prevotella nanceiensis,37,0,4
Prevotella nigrescens,37,0,4
Prevotella oris,37,0,4
Prevotella pallens,37,0,4
Prevotella tannerae,37,0,4
Prevotella timonensis,37,2.333333333,4
Prochlorothrix,22,0,2
Prolinoborus fasciculus,30,0,3
Promicromonospora aerolata,25,0,2
Promicromonospora vindobonensis,30,0,3
Propionibacterium australiense,37,0,4
Propionibacterium cyclohexanicum,37,0,4
