
epoch,train_loss,valid_loss,accuracy,time
3,1.433310,1.416008,0.308791,00:08
epoch,train_loss,valid_loss,accuracy,time
0,1.542229,1.440564,0.280447,00:44
1,1.489843,1.446965,0.207433,00:43
2,1.461497,1.441597,0.207439,00:43
3,1.451615,1.439942,0.209364,00:43
epoch,train_loss,valid_loss,accuracy,time
0,1.658704,1.482944,0.214638,00:14
1,1.551989,1.483869,0.287763,00:14
2,1.503922,1.467240,0.287734,00:14
3,1.484913,1.466213,0.287561,00:14
epoch,train_loss,valid_loss,accuracy,time
0,1.463935,1.446599,0.229058,00:15
1,1.422580,1.405619,0.297832,00:15
2,1.405149,1.390746,0.316517,00:15
3,1.395458,1.384679,0.318006,00:15
epoch,train_loss,valid_loss,accuracy,time
0,1.521329,1.490193,0.224201,00:15
1,1.442289,1.408592,0.303004,00:15
2,1.403408,1.377065,0.333525,00:15
3,1.386662,1.371573,0.338205,00:15
epoch,train_loss,valid_loss,accuracy,time
0,1.548977,1.446219,0.207502,00:22
1,1.471330,1.438575,0.209253,00:21
2,1.450684,1.432721,0.209262,00:21
3,1.439667,1.431367,0.207433,00:21
epoch,train_loss,valid_loss,accuracy,time
0,1.458398,1.427086,0.272910,00:15
1,1.388384,1.369892,0.335187,00:15
2,1.368008,1.357122,0.346092,00:15
3,1.360279,1.351009,0.350655,00:15
epoch,train_loss,valid_loss,accuracy,time
0,1.637132,1.522614,0.287679,01:07
1,1.508431,1.457135,0.209283,01:07
2,1.470996,1.451890,0.209205,01:07
3,1.459996,1.450553,0.207337,01:07
epoch,train_loss,valid_loss,accuracy,time
0,1.593343,1.471153,0.288029,00:43
1,1.473844,1.434589,0.293074,00:43
2,1.434727,1.412463,0.309797,00:43
3,1.420627,1.410272,0.312328,00:43
epoch,train_loss,valid_loss,accuracy,time
0,1.791865,1.457641,0.207255,00:22
1,1.480936,1.439982,0.207224,00:22
2,1.448828,1.435002,0.209319,00:22
3,1.444236,1.433549,0.209316,00:22
epoch,train_loss,valid_loss,accuracy,time
0,1.704161,1.538021,0.206488,00:42
1,1.562818,1.473493,0.288277,00:42
2,1.507528,1.466400,0.207227,00:42
3,1.484780,1.464599,0.207371,00:42
epoch,train_loss,valid_loss,accuracy,time
0,1.587933,1.448004,0.273479,00:22
1,1.469280,1.438175,0.232591,00:22
2,1.427725,1.408587,0.306780,00:22
3,1.411843,1.402510,0.308114,00:21
epoch,train_loss,valid_loss,accuracy,time
0,1.613200,1.493553,0.207402,00:14
1,1.467336,1.444080,0.276432,00:14
2,1.428843,1.417618,0.308045,00:14
3,1.416960,1.413530,0.309946,00:14
epoch,train_loss,valid_loss,accuracy,time
0,1.534482,1.452507,0.287632,00:43
1,1.452392,1.432820,0.210176,00:43
2,1.436755,1.432399,0.225024,00:43
3,1.432013,1.429225,0.256925,00:43
epoch,train_loss,valid_loss,accuracy,time
0,1.575967,1.458478,0.214511,00:14
1,1.472022,1.437909,0.206426,00:14
2,1.434597,1.413188,0.307696,00:14
3,1.413243,1.395262,0.326040,00:14
epoch,train_loss,valid_loss,accuracy,time
0,1.668952,1.596827,0.209715,00:14
1,1.524597,1.433655,0.305385,00:14
2,1.464367,1.422956,0.306814,00:14
3,1.438618,1.419558,0.307311,00:14
epoch,train_loss,valid_loss,accuracy,time
0,1.507814,1.414268,0.300337,00:19
1,1.417495,1.370859,0.338263,00:19
2,1.383366,1.361665,0.345534,00:19
3,1.370270,1.357805,0.347975,00:19
epoch,train_loss,valid_loss,accuracy,time
0,1.708993,1.688720,0.288244,01:08
1,1.564578,1.480593,0.209160,01:07
2,1.503162,1.455331,0.209160,01:06
3,1.476227,1.451699,0.207369,01:06
epoch,train_loss,valid_loss,accuracy,time
0,1.541170,1.464892,0.209253,01:09
1,1.473724,1.434155,0.207433,01:07
2,1.453912,1.437193,0.209253,01:07
3,1.447977,1.435303,0.209373,01:08
epoch,train_loss,valid_loss,accuracy,time
0,1.539359,1.443581,0.299768,00:15
1,1.431711,1.416950,0.304527,00:15
2,1.404184,1.388267,0.330000,00:15
3,1.393993,1.378362,0.336955,00:15
epoch,train_loss,valid_loss,accuracy,time
0,1.658760,1.457058,0.288158,00:22
1,1.466087,1.436698,0.209319,00:22
2,1.439522,1.428167,0.288168,00:22
3,1.433682,1.431001,0.209390,00:22
epoch,train_loss,valid_loss,accuracy,time
0,1.709436,1.545389,0.209451,01:07
1,1.526772,1.467267,0.263730,01:07
2,1.467909,1.440460,0.302025,01:07
3,1.448310,1.440134,0.301268,01:07
epoch,train_loss,valid_loss,accuracy,time
0,1.609153,1.440020,0.267881,00:14
1,1.541724,1.476927,0.289457,00:14
2,1.501571,1.432496,0.290066,00:14
3,1.477489,1.432914,0.292627,00:14
epoch,train_loss,valid_loss,accuracy,time
0,1.592407,1.461029,0.224996,00:18
