ksize,stride,n_layers,n_hid,drop_mult,wd,moms,emb_sz,bptt,lrate,bs,accuracy
1,1,4,1152,1.0,0.001,(0.9, 0.8),128,125,0.01,512,0.2092835009098053
1,1,4,576,0.1,0.01,(0.9, 0.8),56,100,0.002,1024,0.3022773265838623
1,1,3,576,1.0,0.001,(0.9, 0.8),128,125,0.002,512,0.3125736713409424
1,1,4,576,1.0,0.1,(0.98, 0.9),128,100,0.01,1024,0.20737305283546448
1,1,4,576,1.0,0.001,(0.8, 0.7),104,100,0.005,512,0.20722439885139465
1,1,3,576,1.0,0.001,(0.9, 0.8),128,100,0.005,1024,0.288279265165329
1,1,4,576,0.1,0.1,(0.98, 0.9),128,125,0.002,1024,0.3015137016773224
1,1,3,1152,1.0,0.01,(0.8, 0.7),128,100,0.005,1024,0.2091699093580246
1,1,2,576,0.1,0.1,(0.9, 0.8),56,100,0.002,512,0.3143467903137207
1,1,3,1152,0.1,0.1,(0.98, 0.9),128,125,0.005,512,0.3469620645046234
1,1,3,1152,0.1,0.01,(0.98, 0.9),104,100,0.005,512,0.29304254055023193
1,1,4,1152,0.1,0.001,(0.98, 0.9),104,75,0.01,512,0.20722872018814087
1,1,3,576,1.0,0.001,(0.9, 0.8),56,100,0.01,1024,0.3017050623893738
1,1,2,1152,0.1,0.001,(0.9, 0.8),56,125,0.005,1024,0.3053261935710907
1,1,3,576,1.0,0.01,(0.8, 0.7),56,100,0.01,1024,0.30220118165016174
1,1,2,576,0.1,0.1,(0.8, 0.7),56,125,0.01,512,0.332685261964798
1,1,2,576,0.1,0.01,(0.9, 0.8),104,75,0.01,1024,0.329815536737442
1,1,2,1152,0.1,0.001,(0.8, 0.7),56,75,0.002,512,0.3227018415927887
1,1,2,1152,1.0,0.01,(0.9, 0.8),104,125,0.002,512,0.31430360674858093
1,1,4,576,0.1,0.001,(0.98, 0.9),56,100,0.002,1024,0.2974550724029541
1,1,4,576,1.0,0.1,(0.98, 0.9),56,75,0.002,512,0.317504346370697
1,1,3,1152,0.1,0.1,(0.9, 0.8),128,125,0.002,1024,0.30794334411621094
1,1,3,576,0.1,0.1,(0.98, 0.9),128,125,0.005,512,0.3429107069969177
1,1,4,1152,0.1,0.1,(0.9, 0.8),104,125,0.005,1024,0.21092188358306885
1,1,3,1152,0.1,0.01,(0.9, 0.8),104,125,0.01,512,0.20928128063678741
1,1,3,576,0.1,0.001,(0.9, 0.8),104,75,0.005,512,0.3495725095272064
1,1,4,1152,0.1,0.1,(0.8, 0.7),104,75,0.01,512,0.20722438395023346
1,1,4,576,1.0,0.01,(0.98, 0.9),128,100,0.005,1024,0.210699200630188
1,1,4,1152,0.1,0.001,(0.9, 0.8),128,100,0.002,512,0.20921224355697632
1,1,2,576,1.0,0.001,(0.98, 0.9),56,75,0.002,1024,0.3057877719402313
1,1,3,1152,0.1,0.01,(0.8, 0.7),56,125,0.005,1024,0.28827735781669617
1,1,3,576,1.0,0.1,(0.9, 0.8),56,100,0.005,1024,0.31111523509025574
1,1,3,576,1.0,0.1,(0.8, 0.7),56,100,0.005,512,0.2147829830646515
1,1,2,576,0.1,0.01,(0.9, 0.8),56,100,0.01,1024,0.31163865327835083
1,1,3,576,0.1,0.01,(0.8, 0.7),56,100,0.01,512,0.3478797674179077
1,1,4,576,1.0,0.1,(0.98, 0.9),56,75,0.01,1024,0.3253125250339508
1,1,2,1152,1.0,0.1,(0.8, 0.7),104,75,0.002,1024,0.3100130259990692
1,1,2,576,1.0,0.001,(0.8, 0.7),128,125,0.005,1024,0.3092539310455322
1,1,3,1152,1.0,0.01,(0.98, 0.9),104,75,0.01,1024,0.2092534750699997
1,1,2,576,0.1,0.1,(0.9, 0.8),128,75,0.002,1024,0.31263455748558044
1,1,3,1152,1.0,0.01,(0.98, 0.9),128,125,0.002,1024,0.3036738634109497
1,1,3,1152,0.1,0.001,(0.9, 0.8),128,125,0.01,1024,0.23630274832248688
1,1,3,1152,1.0,0.1,(0.8, 0.7),104,125,0.01,1024,0.20912694931030273
1,1,3,1152,1.0,0.001,(0.98, 0.9),56,125,0.01,1024,0.2073691487312317
1,1,2,1152,1.0,0.1,(0.8, 0.7),128,100,0.005,1024,0.31624025106430054
1,1,3,1152,1.0,0.001,(0.9, 0.8),56,125,0.01,512,0.3339196741580963
1,1,3,576,1.0,0.001,(0.98, 0.9),56,125,0.002,512,0.30793526768684387
1,1,4,1152,0.1,0.1,(0.9, 0.8),56,100,0.005,512,0.20931856334209442
1,1,4,1152,1.0,0.01,(0.8, 0.7),56,100,0.01,512,0.20722872018814087
1,1,3,576,0.1,0.001,(0.8, 0.7),104,75,0.01,512,0.3460807502269745
1,1,2,576,0.1,0.001,(0.98, 0.9),56,75,0.01,512,0.3485091030597687
1,1,3,1152,1.0,0.01,(0.8, 0.7),104,75,0.005,512,0.20804035663604736
1,1,4,1152,0.1,0.1,(0.9, 0.8),128,125,0.002,512,0.2876785695552826
1,1,3,576,0.1,0.001,(0.98, 0.9),104,125,0.005,1024,0.22365431487560272
1,1,2,576,0.1,0.1,(0.9, 0.8),128,75,0.002,512,0.3452647626399994
1,1,2,1152,1.0,0.001,(0.8, 0.7),56,100,0.005,1024,0.3044374883174896
1,1,3,576,1.0,0.01,(0.9, 0.8),104,75,0.005,512,0.3458724021911621
1,1,4,1152,0.1,0.01,(0.98, 0.9),104,100,0.002,512,0.3195573091506958
1,1,2,576,0.1,0.001,(0.98, 0.9),128,75,0.01,512,0.3510373532772064
1,1,4,1152,0.1,0.01,(0.98, 0.9),104,75,0.01,1024,0.2091536521911621
1,1,3,1152,0.1,0.1,(0.8, 0.7),104,100,0.01,1024,0.24807226657867432
1,1,3,576,1.0,0.1,(0.98, 0.9),128,100,0.01,512,0.3393055498600006
1,1,4,576,1.0,0.1,(0.98, 0.9),128,75,0.005,512,0.3185742199420929
1,1,3,1152,1.0,0.01,(0.9, 0.8),104,125,0.002,512,0.3137299418449402
1,1,2,1152,1.0,0.01,(0.8, 0.7),128,100,0.005,1024,0.31104689836502075
1,1,4,576,0.1,0.1,(0.8, 0.7),104,75,0.005,1024,0.20743274688720703
1,1,4,1152,0.1,0.1,(0.8, 0.7),128,125,0.005,1024,0.2073691487312317
1,1,2,1152,1.0,0.01,(0.9, 0.8),104,125,0.002,1024,0.31132033467292786
1,1,2,1152,1.0,0.1,(0.9, 0.8),128,75,0.01,512,0.34783852100372314
1,1,3,1152,0.1,0.01,(0.98, 0.9),104,75,0.005,512,0.3503189980983734
1,1,4,576,1.0,0.001,(0.8, 0.7),104,100,0.005,1024,0.20916016399860382
1,1,4,1152,0.1,0.001,(0.9, 0.8),56,100,0.005,1024,0.2091406136751175
1,1,4,1152,0.1,0.01,(0.8, 0.7),104,75,0.005,1024,0.28604164719581604
1,1,2,576,1.0,0.01,(0.98, 0.9),128,125,0.01,512,0.33849552273750305
1,1,4,576,1.0,0.1,(0.8, 0.7),104,125,0.01,512,0.20733705163002014
1,1,2,1152,0.1,0.01,(0.8, 0.7),128,75,0.01,1024,0.3423220217227936
1,1,4,1152,0.1,0.1,(0.8, 0.7),56,125,0.01,512,0.20950672030448914
1,1,4,576,1.0,0.1,(0.8, 0.7),56,125,0.01,512,0.2071339339017868
1,1,4,1152,0.1,0.001,(0.9, 0.8),104,100,0.002,1024,0.2073691338300705
1,1,4,576,0.1,0.01,(0.9, 0.8),128,100,0.002,1024,0.3031230568885803
1,1,2,1152,1.0,0.01,(0.9, 0.8),128,125,0.01,1024,0.3076777458190918
1,1,3,1152,1.0,0.001,(0.9, 0.8),56,100,0.01,512,0.20932072401046753
1,1,4,1152,0.1,0.001,(0.9, 0.8),128,125,0.002,1024,0.3039277493953705
1,1,3,1152,0.1,0.01,(0.98, 0.9),104,75,0.01,512,0.3489561975002289
1,1,3,1152,1.0,0.1,(0.9, 0.8),104,100,0.005,512,0.344134122133255
1,1,3,576,0.1,0.01,(0.9, 0.8),128,75,0.005,512,0.35072049498558044
1,1,2,1152,1.0,0.01,(0.98, 0.9),104,75,0.005,512,0.3451584279537201
1,1,4,1152,0.1,0.01,(0.9, 0.8),56,125,0.005,512,0.20928128063678741
1,1,2,1152,1.0,0.001,(0.98, 0.9),128,125,0.005,1024,0.30466797947883606
1,1,2,576,1.0,0.001,(0.98, 0.9),128,100,0.01,512,0.3358897268772125
1,1,3,576,1.0,0.001,(0.9, 0.8),56,75,0.002,512,0.3332400321960449
1,1,4,576,1.0,0.1,(0.9, 0.8),128,75,0.002,512,0.3268902003765106
1,1,3,576,0.1,0.01,(0.8, 0.7),56,100,0.005,512,0.3345681428909302
1,1,2,1152,1.0,0.1,(0.9, 0.8),104,125,0.005,1024,0.3067558705806732
1,1,2,576,0.1,0.001,(0.98, 0.9),128,125,0.002,1024,0.3083828389644623
