,t-SNE1,t-SNE2,metaseek_env_package
8285,2.5808544,-6.8837442,wastewater/sludge
8286,-2.0049305,-2.260783,wastewater/sludge
8287,-4.938007,-3.951259,wastewater/sludge
8288,1.6823473,-4.146129,wastewater/sludge
8289,5.507756,-2.438026,wastewater/sludge
8290,5.5057282,-2.3608258,wastewater/sludge
8291,-6.20474,-0.846522,wastewater/sludge
8292,4.2191596,-9.00022,wastewater/sludge
8293,-4.793694,9.047238,wastewater/sludge
8294,3.7318342,7.5262938,wastewater/sludge
8295,1.7147381,-7.510776,wastewater/sludge
8296,8.989292,-1.1961107,wastewater/sludge
8297,-5.7126584,-0.30980694,wastewater/sludge
8298,0.8931103,-8.047501,wastewater/sludge
8299,7.1166625,-3.8440192,wastewater/sludge
8300,-8.572573,3.5816052,wastewater/sludge
8301,-5.258808,-3.010812,wastewater/sludge
8302,5.3860345,-1.9390583,wastewater/sludge
8303,0.5338495,-4.025074,wastewater/sludge
8304,-2.032354,-1.9227413,wastewater/sludge
8305,1.0068603,-8.21149,wastewater/sludge
8306,-4.914969,9.749151,wastewater/sludge
8307,6.481956,-0.8702585,wastewater/sludge
8308,-0.9281545,-3.2562506,wastewater/sludge
8309,7.834003,-1.3456761,wastewater/sludge
8310,-5.197974,-4.0649743,wastewater/sludge
8311,0.47012785,-2.4964395,wastewater/sludge
8312,5.4827433,-0.9525121,wastewater/sludge
8313,0.44589505,-4.2711215,wastewater/sludge
8314,4.962595,-8.569924,wastewater/sludge
8315,0.18633507,-9.620388,wastewater/sludge
8316,-5.360106,-0.097853266,wastewater/sludge
8317,-10.842252,1.6119386,wastewater/sludge
8318,0.77322376,-8.341772,wastewater/sludge
8319,6.6346874,-1.9813906,wastewater/sludge
8320,7.275606,1.8223989,wastewater/sludge
8321,-5.439839,-3.0159836,wastewater/sludge
8322,8.840901,-1.5413485,wastewater/sludge
8323,6.4213243,-2.879848,wastewater/sludge
8324,0.4553291,-8.600481,wastewater/sludge
8325,-0.533094,-4.724036,wastewater/sludge
8326,-5.035125,9.057812,wastewater/sludge
8327,-4.2925844,-1.195587,wastewater/sludge
8328,-4.9814377,-3.6096027,wastewater/sludge
8329,-9.24878,1.4645064,wastewater/sludge
8330,1.2078265,-4.225575,wastewater/sludge
8331,0.41251576,5.137294,wastewater/sludge
8332,-4.4984007,-2.0933871,wastewater/sludge
8333,1.404311,-11.394542,wastewater/sludge
8334,-1.9707261,-1.8416127,wastewater/sludge
8335,-4.207958,9.434696,wastewater/sludge
8336,6.794359,6.6902857,wastewater/sludge
8337,-4.218857,-1.1847923,wastewater/sludge
8338,0.14888687,-2.878772,wastewater/sludge
8339,-11.0432825,1.374631,wastewater/sludge
8340,2.1097944,-4.084588,wastewater/sludge
8341,6.968041,-1.3453456,wastewater/sludge
8342,-4.970272,9.509236,wastewater/sludge
8343,3.5329952,4.3667235,wastewater/sludge
8344,5.585967,-2.7120855,wastewater/sludge
8345,8.278937,-1.3994832,wastewater/sludge
8346,-6.358979,-3.0094604,wastewater/sludge
8347,1.4850166,-11.070551,wastewater/sludge
8348,1.6429316,-2.3956401,wastewater/sludge
8349,2.855326,-0.69000375,wastewater/sludge
8350,0.42874295,-3.784737,wastewater/sludge
8351,-4.3196807,-0.7670551,wastewater/sludge
8352,6.3292727,-0.7123179,wastewater/sludge
8353,6.1020203,6.43999,wastewater/sludge
8354,-4.587728,-2.8352916,wastewater/sludge
8355,4.209703,0.03630401,wastewater/sludge
8356,7.034292,-2.0752156,wastewater/sludge
8357,6.353974,-1.1576177,wastewater/sludge
8358,-4.9851375,9.487284,wastewater/sludge
8359,-0.21344617,-2.7511795,wastewater/sludge
8360,-1.6655805,2.5240395,wastewater/sludge
8361,1.3079009,1.3192592,wastewater/sludge
8362,-2.3626673,-1.8205433,wastewater/sludge
8363,-8.818254,3.0137436,wastewater/sludge
8364,0.8480025,-3.314755,wastewater/sludge
8365,-8.824456,1.3174639,wastewater/sludge
8366,-4.246927,0.9169867,wastewater/sludge
8367,-4.365186,9.421548,wastewater/sludge
8368,-1.470453,-3.2408164,wastewater/sludge
8369,-3.096493,-0.7803778,wastewater/sludge
8370,0.76331675,-3.262404,wastewater/sludge
8371,3.7186222,-7.745367,wastewater/sludge
8372,6.243057,-2.0824866,wastewater/sludge
8373,3.7848473,5.837244,wastewater/sludge
8374,-3.3088512,-0.48657146,wastewater/sludge
8375,4.832563,7.9968653,wastewater/sludge
8376,-5.6857142,-2.165805,wastewater/sludge
8377,8.599017,-1.5219288,wastewater/sludge
8378,-5.573647,-3.7240682,wastewater/sludge
8379,4.75139,-2.1549888,wastewater/sludge
8380,1.0260592,-7.8853526,wastewater/sludge
8381,-0.50332373,-3.2621915,wastewater/sludge
8382,0.60027045,-2.5830283,wastewater/sludge
8383,1.5823549,6.5975623,wastewater/sludge
8384,-4.9849877,-1.7849481,wastewater/sludge
8385,-2.2013392,-1.6074067,wastewater/sludge
8386,7.4714856,-1.8347039,wastewater/sludge
8387,-0.8160688,-2.4914956,wastewater/sludge
8388,8.385824,1.90397,wastewater/sludge
8389,0.58347815,-2.4434476,wastewater/sludge
8390,1.1099224,-9.809931,wastewater/sludge
8391,1.7671745,-10.970163,wastewater/sludge
8392,6.4340463,-2.3289843,wastewater/sludge
8393,-0.44805154,-4.829514,wastewater/sludge
8394,-0.0209324,-3.3424523,wastewater/sludge
8395,5.636599,-2.5231903,wastewater/sludge
8396,-9.302617,3.0610416,wastewater/sludge
8397,2.148017,-3.5549173,wastewater/sludge
8398,5.4182463,-1.6113517,wastewater/sludge
8399,0.18516271,0.2494759,wastewater/sludge
8400,-4.5541306,-2.6087751,wastewater/sludge
8401,-10.751775,1.8547297,wastewater/sludge
8402,7.704261,-3.1006122,wastewater/sludge
8403,1.2314633,-3.1277196,wastewater/sludge
8404,1.5736439,-4.622935,wastewater/sludge
8405,6.047139,-2.2319195,wastewater/sludge
8406,-1.858774,-1.86321,wastewater/sludge
8407,-5.0497484,8.754092,wastewater/sludge
8408,-4.43415,0.83637136,wastewater/sludge
8409,-3.7948534,-2.706793,wastewater/sludge
8410,6.8700404,-1.2299135,wastewater/sludge
8411,1.492905,-9.58251,wastewater/sludge
8412,-5.4171314,-3.7827244,wastewater/sludge
8413,-5.8193483,-0.5767796,wastewater/sludge
8414,-3.3002899,-0.29022685,wastewater/sludge
8415,-1.454146,-1.828986,wastewater/sludge
8416,-3.287404,-0.400414,wastewater/sludge
8417,-4.7646217,-0.41034082,wastewater/sludge
8418,0.9438611,-2.9529033,wastewater/sludge
8419,6.5361037,-1.1613854,wastewater/sludge
8420,5.5464892,-2.9030204,wastewater/sludge
8421,0.97836244,-3.5061102,wastewater/sludge
8422,5.7759724,-3.0355155,wastewater/sludge
8423,0.43348867,-4.1592336,wastewater/sludge
8424,-4.831575,-0.8578538,wastewater/sludge
8425,-4.664617,-4.2708936,wastewater/sludge
8426,-9.651593,2.5046124,wastewater/sludge
8427,4.2986503,-2.4211864,wastewater/sludge
8428,-4.921627,-1.3550017,wastewater/sludge
8429,-0.084414504,-2.8493474,wastewater/sludge
8430,4.6650615,-8.9107065,wastewater/sludge
8431,-9.415901,2.0597868,wastewater/sludge
8432,0.32454795,-2.2594633,wastewater/sludge
8433,1.9808531,-2.211914,wastewater/sludge
8434,-3.5750117,-0.47651377,wastewater/sludge
8435,-0.4202687,-2.442469,wastewater/sludge
8436,6.5441737,-2.967931,wastewater/sludge
8437,0.5711921,-8.585787,wastewater/sludge
8438,-5.8357463,-0.5148777,wastewater/sludge
8439,-10.535141,2.253311,wastewater/sludge
8440,7.151098,-2.0178216,wastewater/sludge
8441,-4.717826,-2.0418258,wastewater/sludge
8442,8.015815,-2.5858865,wastewater/sludge
8443,-5.002584,9.447607,wastewater/sludge
8444,1.6456861,-3.705031,wastewater/sludge
8445,6.567538,-1.1926105,wastewater/sludge
8446,0.83639777,-5.4750714,wastewater/sludge
8447,2.3765109,2.2482677,wastewater/sludge
8448,-8.424147,-1.0440991,wastewater/sludge
8449,2.7760856,0.6288113,wastewater/sludge
8450,2.6793122,-9.2981825,wastewater/sludge
8451,-4.6880846,9.567911,wastewater/sludge
8452,0.67318666,-4.114041,wastewater/sludge
8453,0.4122992,-9.44317,wastewater/sludge
8454,0.6582715,-2.768147,wastewater/sludge
8455,1.5547094,-9.888606,wastewater/sludge
8456,-9.846408,2.6942408,wastewater/sludge
8457,-5.058468,9.496004,wastewater/sludge
8458,2.740137,-10.484429,wastewater/sludge
8459,9.334519,-1.1912587,wastewater/sludge
8460,-0.37994218,-2.0525842,wastewater/sludge
8461,8.218021,-2.7048273,wastewater/sludge
8462,0.24760045,0.16923536,wastewater/sludge
8463,0.23143671,-10.102852,wastewater/sludge
8464,-0.17358401,-2.7312086,wastewater/sludge
8465,-5.3231688,-0.42129463,wastewater/sludge
8466,0.056255564,-0.611476,wastewater/sludge
8467,5.881086,-0.35142657,wastewater/sludge
8468,2.778357,-0.6356369,wastewater/sludge
8469,1.1786479,-10.395792,wastewater/sludge
8470,1.4527934,-4.8000803,wastewater/sludge
8471,-4.898592,-1.003435,wastewater/sludge
8472,3.4970477,7.0148005,wastewater/sludge
8473,-3.4077816,-0.27810207,wastewater/sludge
8474,1.2167715,-3.5531034,wastewater/sludge
8475,-4.477179,-4.240793,wastewater/sludge
8476,1.6833844,-2.3530173,wastewater/sludge
8477,1.890962,-10.336403,wastewater/sludge
8478,-3.804065,1.1215826,wastewater/sludge
8479,7.1959376,-1.6426426,wastewater/sludge
8480,-0.032396037,1.1016424,wastewater/sludge
8481,4.7981186,-8.290234,wastewater/sludge
8482,0.3701546,-4.673241,wastewater/sludge
8483,7.1215186,-0.6558738,wastewater/sludge
8484,2.7595234,-1.9533246,wastewater/sludge
8485,-4.002023,-1.8881099,wastewater/sludge
8486,-6.3821993,-1.4699235,wastewater/sludge
8487,-5.192856,-1.968766,wastewater/sludge
8488,1.3513327,-9.817736,wastewater/sludge
8489,-0.1900386,-1.8595539,wastewater/sludge
8490,1.7162057,-9.819287,wastewater/sludge
8491,4.9138517,5.322168,wastewater/sludge
8492,6.369619,-4.15931,wastewater/sludge
8493,-0.08884251,-1.980477,wastewater/sludge
8494,-6.446164,3.6871095,wastewater/sludge
8495,-4.802713,9.735576,wastewater/sludge
8496,-4.4564753,0.8350949,wastewater/sludge
8497,0.6516604,-2.9812386,wastewater/sludge
8498,6.659914,6.5371995,wastewater/sludge
8499,6.8364015,-1.0196018,wastewater/sludge
8500,1.12394,-4.992952,wastewater/sludge
8501,1.0437149,-11.191336,wastewater/sludge
8502,-3.4797552,-0.38808805,wastewater/sludge
8503,0.36746442,-3.6179335,wastewater/sludge
8504,0.9595706,1.8903967,wastewater/sludge
8505,6.809736,-0.8517895,wastewater/sludge
8506,-2.0081365,-1.6497551,wastewater/sludge
8507,-0.061648868,-2.8499439,wastewater/sludge
8508,0.0057635494,-2.5513568,wastewater/sludge
8509,4.7612557,6.981909,wastewater/sludge
8510,8.663449,-1.5418589,wastewater/sludge
8511,-3.3921819,-0.46221504,wastewater/sludge
8512,-4.7527647,-3.2681026,wastewater/sludge
8513,-10.05305,2.5964584,wastewater/sludge
8514,-5.562915,-2.394006,wastewater/sludge
8515,5.046719,-1.3706139,wastewater/sludge
8516,0.32173422,-5.212839,wastewater/sludge
8517,0.48361975,-10.0466795,wastewater/sludge
8518,-5.6990814,-0.9709212,wastewater/sludge
8519,1.5199409,-3.8659823,wastewater/sludge
8520,2.3033328,-9.236213,wastewater/sludge
8521,-5.301023,-3.4947782,wastewater/sludge
8522,-1.9112754,1.6439939,wastewater/sludge
8523,-5.093519,9.026151,wastewater/sludge
8524,-6.3105445,-1.7260774,wastewater/sludge
8525,-5.129208,-1.4171968,wastewater/sludge
8526,8.211487,-1.2609773,wastewater/sludge
8527,4.123621,-9.443242,wastewater/sludge
8528,-10.260921,2.6128025,wastewater/sludge
8529,6.599251,6.55391,wastewater/sludge
8530,1.5210015,-2.0091333,wastewater/sludge
8531,1.3628347,-7.406937,wastewater/sludge
8532,2.2573242,2.7388337,wastewater/sludge
8533,-4.947081,9.764197,wastewater/sludge
8534,6.606168,-1.8803015,wastewater/sludge
8535,7.8354235,-1.6455215,wastewater/sludge
8536,8.179822,-1.4697509,wastewater/sludge
8537,1.4414145,-8.855463,wastewater/sludge
8538,-6.55918,-1.7546746,wastewater/sludge
8539,4.3422303,0.00012593903,wastewater/sludge
8540,6.8433385,-1.9476206,wastewater/sludge
8541,-4.984542,9.634915,wastewater/sludge
8542,0.6587332,-8.644516,wastewater/sludge
8543,6.3778358,-2.0724432,wastewater/sludge
8544,1.1499542,-8.559228,wastewater/sludge
8545,0.34187794,0.16094588,wastewater/sludge
8546,1.7609955,-4.110846,wastewater/sludge
8547,-5.5938745,-3.1609128,wastewater/sludge
8548,-0.1715302,-1.6422946,wastewater/sludge
8549,0.3577304,-4.0220623,wastewater/sludge
8550,-1.5752325,-1.8183867,wastewater/sludge
8551,-4.848759,9.645485,wastewater/sludge
8552,-4.829635,-2.6637669,wastewater/sludge
8553,6.0171175,-0.7774789,wastewater/sludge
8554,0.9555895,1.9042336,wastewater/sludge
8555,3.1762145,-0.41148698,wastewater/sludge
8556,5.5116696,-0.65053284,wastewater/sludge
8557,-4.794861,-0.3777043,wastewater/sludge
8558,-4.739627,-1.7640039,wastewater/sludge
8559,6.5809407,-2.39297,wastewater/sludge
8560,7.7687807,-1.2078011,wastewater/sludge
8561,0.03640683,-0.7025,wastewater/sludge
8562,5.78915,-1.5847945,wastewater/sludge
8563,6.3530593,-0.9388698,wastewater/sludge
8564,-4.734875,-0.4905829,wastewater/sludge
8565,1.7815042,-2.5894084,wastewater/sludge
8566,-5.0090065,-2.0823858,wastewater/sludge
8567,1.1019503,-2.1372013,wastewater/sludge
8568,6.2695966,-1.0433135,wastewater/sludge
8569,7.0302005,-0.48186994,wastewater/sludge
8570,7.374926,-2.182886,wastewater/sludge
8571,1.1625224,-3.6570382,wastewater/sludge
8572,3.0758204,5.684782,wastewater/sludge
8573,-6.6921196,-6.261147,wastewater/sludge
8574,-10.936174,1.7126915,wastewater/sludge
8575,-5.0430045,8.680522,wastewater/sludge
8576,-4.9055443,9.750164,wastewater/sludge
8577,-11.119808,0.9061499,wastewater/sludge
8578,-0.46415177,-2.4913847,wastewater/sludge
8579,-4.112998,9.325899,wastewater/sludge
8580,-4.975459,8.965171,wastewater/sludge
8581,-9.843436,0.7702572,wastewater/sludge
8582,3.1127646,-10.0164175,wastewater/sludge
8583,6.3794003,-0.5399427,wastewater/sludge
8584,8.114049,-3.2340033,wastewater/sludge
8585,6.6594853,-1.3572135,wastewater/sludge
8586,-6.0622244,-1.8803532,wastewater/sludge
8587,-2.1172843,-1.767362,wastewater/sludge
8588,0.08382808,0.3966361,wastewater/sludge
8589,-4.570503,-0.6409455,wastewater/sludge
8590,1.3297434,-3.8522744,wastewater/sludge
8591,2.8018599,2.3609478,wastewater/sludge
8592,1.9558648,-1.2898599,wastewater/sludge
8593,2.1873686,-9.862902,wastewater/sludge
8594,-6.145067,-0.6153437,wastewater/sludge
8595,0.15077695,0.7181295,wastewater/sludge
8596,-3.9668055,-4.231434,wastewater/sludge
8597,1.7485367,-4.7851048,wastewater/sludge
8598,6.8534255,7.0125675,wastewater/sludge
8599,1.0771809,1.7589744,wastewater/sludge
8600,-2.2815068,-1.5261166,wastewater/sludge
8601,-11.09757,0.9441175,wastewater/sludge
8602,-5.275335,-1.4680141,wastewater/sludge
8603,-4.8683224,0.20553854,wastewater/sludge
8604,7.2191753,-2.8906946,wastewater/sludge
8605,-6.184853,-0.5545553,wastewater/sludge
8606,3.452858,-8.676471,wastewater/sludge
8607,-1.0134262,-3.146246,wastewater/sludge
8608,-10.582845,2.0178902,wastewater/sludge
8609,-0.12936905,1.233078,wastewater/sludge
8610,2.1040368,-9.955029,wastewater/sludge
8611,1.5539024,-2.9623754,wastewater/sludge
8612,3.4498239,-3.0293918,wastewater/sludge
8613,-6.409009,-1.4458568,wastewater/sludge
8614,2.8867707,0.41548675,wastewater/sludge
8615,-4.936889,9.0012,wastewater/sludge
8616,-5.5543623,-0.44594193,wastewater/sludge
8617,0.8249144,-4.104851,wastewater/sludge
8618,-8.408262,-1.0621691,wastewater/sludge
8619,-6.642999,-1.4253045,wastewater/sludge
8620,-4.9950423,8.42811,wastewater/sludge
8621,1.2005705,-5.4785953,wastewater/sludge
8622,4.759752,-0.0820023,wastewater/sludge
8623,-10.186518,3.0797741,wastewater/sludge
8624,0.46241918,-9.850557,wastewater/sludge
8625,-0.8948959,-2.8521056,wastewater/sludge
8626,-1.9221328,-0.6724719,wastewater/sludge
8627,1.6137713,-4.090678,wastewater/sludge
8628,4.8335953,-8.778415,wastewater/sludge
8629,4.6016254,-2.4041753,wastewater/sludge
8630,-4.788459,9.7522,wastewater/sludge
8631,-5.764394,-0.8362748,wastewater/sludge
8632,-6.839536,-2.6110375,wastewater/sludge
8633,0.66493326,-1.4127162,wastewater/sludge
8634,-1.9198929,-1.8520199,wastewater/sludge
8635,-9.50716,2.4291143,wastewater/sludge
8636,-0.6155395,-3.455514,wastewater/sludge
8637,-1.9994421,-1.8403586,wastewater/sludge
8638,-8.425181,-1.10041,wastewater/sludge
8639,8.194043,3.9409096,wastewater/sludge
8640,-5.085182,8.797855,wastewater/sludge
8641,1.2548456,-10.505946,wastewater/sludge
8642,1.2277963,-4.5049562,wastewater/sludge
8643,-8.418345,-0.9641009,wastewater/sludge
8644,-3.0870302,1.4680915,wastewater/sludge
8645,-5.1786785,-1.7181071,wastewater/sludge
8646,7.481941,-1.5288923,wastewater/sludge
8647,-8.763137,0.91529816,wastewater/sludge
8648,6.943067,-2.552104,wastewater/sludge
8649,1.0029008,-3.1849885,wastewater/sludge
8650,-9.025504,1.5768062,wastewater/sludge
8651,8.2952,-2.4246755,wastewater/sludge
8652,-0.04640122,1.0125244,wastewater/sludge
8653,6.0684094,-1.3762251,wastewater/sludge
8654,-1.0818366,3.1477184,wastewater/sludge
8655,-11.143063,1.6446006,wastewater/sludge
8656,4.1631308,-2.4788105,wastewater/sludge
8657,5.185644,-2.2105267,wastewater/sludge
8658,-1.3327525,-1.9529822,wastewater/sludge
8659,6.883858,-1.1221673,wastewater/sludge
8660,1.0130233,-3.5238628,wastewater/sludge
8661,-6.532115,-1.1813673,wastewater/sludge
8662,7.3029423,-0.74940205,wastewater/sludge
8663,9.176567,-1.6489348,wastewater/sludge
8664,-3.5909514,-2.657438,wastewater/sludge
8665,0.8387402,-5.5171633,wastewater/sludge
8666,0.5728391,-1.9679712,wastewater/sludge
8667,4.1139727,-0.078789875,wastewater/sludge
8668,-3.5321796,-0.23761268,wastewater/sludge
8669,-5.25259,-0.8567074,wastewater/sludge
8670,0.5447876,-10.105405,wastewater/sludge
8671,-3.7384784,-1.8295535,wastewater/sludge
8672,-1.8386385,-1.9241408,wastewater/sludge
8673,-0.5378588,-3.4799793,wastewater/sludge
8674,-5.6297503,-2.973185,wastewater/sludge
8675,0.19942684,-4.4083195,wastewater/sludge
8676,3.0489776,-10.035442,wastewater/sludge
8677,-5.2344146,8.547357,wastewater/sludge
8678,2.680765,-8.499937,wastewater/sludge
8679,0.109433785,-2.416995,wastewater/sludge
8680,-0.51225007,-2.6213837,wastewater/sludge
8681,-5.071788,-3.7582552,wastewater/sludge
8682,-0.36116952,-2.092778,wastewater/sludge
8683,-8.506469,1.6563004,wastewater/sludge
8684,-4.72317,-4.609734,wastewater/sludge
8685,-4.859447,0.2402455,wastewater/sludge
8686,2.0315568,-9.935136,wastewater/sludge
8687,2.0458696,-10.188063,wastewater/sludge
8688,-10.98598,1.4151666,wastewater/sludge
8689,3.948734,-1.7790082,wastewater/sludge
8690,-5.352714,-2.0126321,wastewater/sludge
8691,-1.708471,-1.7519356,wastewater/sludge
8692,8.909514,2.0802872,wastewater/sludge
8693,5.1666956,-0.16001345,wastewater/sludge
8694,-6.049323,-3.1474226,wastewater/sludge
8695,-4.2003155,9.435908,wastewater/sludge
8696,2.209068,6.419908,wastewater/sludge
8697,-8.371287,-1.0472152,wastewater/sludge
8698,5.6255617,7.8252153,wastewater/sludge
8699,-1.66965,-0.4170704,wastewater/sludge
8700,-4.7064877,-0.61125755,wastewater/sludge
8701,0.82523423,-3.1078525,wastewater/sludge
8702,1.3495675,1.2092544,wastewater/sludge
8703,-2.0394557,-1.7769548,wastewater/sludge
8704,-6.39396,-1.1844944,wastewater/sludge
8705,-4.602726,-1.910061,wastewater/sludge
8706,1.7656898,-3.3673792,wastewater/sludge
8707,-9.907563,2.8188713,wastewater/sludge
8708,5.463032,-2.0089753,wastewater/sludge
8709,1.9329094,-3.666553,wastewater/sludge
8710,-4.7612987,-4.104548,wastewater/sludge
8711,-1.9332759,-1.8361119,wastewater/sludge
8712,-0.64884937,3.7137911,wastewater/sludge
8713,-10.162631,2.0633874,wastewater/sludge
8714,-5.287445,-0.5195096,wastewater/sludge
8715,4.132797,5.6719947,wastewater/sludge
8716,2.8237834,-10.5410385,wastewater/sludge
8717,-5.047823,-3.7450275,wastewater/sludge
8718,-4.296681,-0.11966173,wastewater/sludge
8719,-10.16509,2.833826,wastewater/sludge
8720,6.19796,-0.83163756,wastewater/sludge
8721,2.9705837,0.1627329,wastewater/sludge
8722,-6.611531,-2.4430141,wastewater/sludge
8723,-4.2386527,9.326115,wastewater/sludge
8724,6.007356,-1.2583361,wastewater/sludge
8725,-0.9825724,-0.47773474,wastewater/sludge
8726,0.6109734,-2.716156,wastewater/sludge
8727,-1.3462443,-2.490071,wastewater/sludge
8728,-1.387413,-1.8576636,wastewater/sludge
8729,3.284965,0.38516194,wastewater/sludge
8730,-2.0312033,-1.7146527,wastewater/sludge
8731,0.8685559,-8.228857,wastewater/sludge
8732,-3.460468,-2.7372842,wastewater/sludge
8733,7.112176,-0.99092764,wastewater/sludge
8734,-5.0048018,-3.5141268,wastewater/sludge
8735,1.5997758,-5.0542073,wastewater/sludge
8736,-4.8006206,-0.5180177,wastewater/sludge
8737,7.8333597,-2.5154128,wastewater/sludge
8738,7.5820894,-2.2806494,wastewater/sludge
8739,-4.0676928,-0.5097016,wastewater/sludge
8740,0.5341258,-1.1515533,wastewater/sludge
8741,-5.7573295,-2.216286,wastewater/sludge
8742,-11.251174,0.662328,wastewater/sludge
8743,5.9441843,-0.8990972,wastewater/sludge
8744,-5.1411495,-1.23249,wastewater/sludge
8745,4.91759,7.9615273,wastewater/sludge
8746,-3.9300032,-3.0227914,wastewater/sludge
8747,1.7403282,-3.3644474,wastewater/sludge
8748,-6.556477,-2.1675513,wastewater/sludge
8749,1.6212049,-11.011953,wastewater/sludge
8750,7.8282337,2.9319882,wastewater/sludge
8751,-2.64029,6.3434386,wastewater/sludge
8752,6.9553757,-2.8786626,wastewater/sludge
8753,2.1534781,-3.6022372,wastewater/sludge
8754,-10.683629,1.3512096,wastewater/sludge
8755,7.5989895,-1.1439472,wastewater/sludge
8756,4.1281247,0.0036382335,wastewater/sludge
8757,0.20771696,-9.630752,wastewater/sludge
8758,-1.0927052,-2.1852405,wastewater/sludge
8759,0.98510116,-2.7721424,wastewater/sludge
8760,-6.6409645,-2.614942,wastewater/sludge
8761,-3.952607,-0.1801959,wastewater/sludge
8762,4.7773027,-8.9799795,wastewater/sludge
8763,1.3916903,6.8865013,wastewater/sludge
8764,-6.47915,3.9302566,wastewater/sludge
8765,2.7505674,-10.227553,wastewater/sludge
8766,-2.1513934,-1.6711111,wastewater/sludge
8767,-3.430949,-0.37557706,wastewater/sludge
8768,-9.941211,2.9271789,wastewater/sludge
8769,-6.4552746,-3.8829172,wastewater/sludge
8770,-3.0447323,-0.5595344,wastewater/sludge
8771,1.0590211,-9.343761,wastewater/sludge
8772,7.041852,-3.4825091,wastewater/sludge
8773,-4.815537,-4.240212,wastewater/sludge
8774,-4.6313996,-1.5319058,wastewater/sludge
8775,-3.0759883,-2.8292243,wastewater/sludge
8776,5.0430417,-0.23599012,wastewater/sludge
8777,-0.6754267,-2.9840496,wastewater/sludge
8778,-1.7853205,-1.8773665,wastewater/sludge
8779,5.6030626,-2.2704284,wastewater/sludge
8780,0.28413156,-2.5650735,wastewater/sludge
8781,-2.0734928,-1.6934725,wastewater/sludge
8782,-10.6045065,1.9018795,wastewater/sludge
8783,0.12190489,-4.487538,wastewater/sludge
8784,8.314534,-2.1376703,wastewater/sludge
8785,0.064144254,-10.027299,wastewater/sludge
8786,-4.616284,9.526301,wastewater/sludge
8787,-3.3748953,-0.4614371,wastewater/sludge
8788,6.898902,-3.0488515,wastewater/sludge
8789,-1.4994088,-3.782879,wastewater/sludge
8790,7.9282327,-3.0947807,wastewater/sludge
8791,-6.368426,-1.1176491,wastewater/sludge
8792,6.9417987,-2.4515657,wastewater/sludge
8793,-8.310492,-1.011143,wastewater/sludge
8794,-1.2452719,-2.375411,wastewater/sludge
8795,6.7466817,-0.9545975,wastewater/sludge
8796,-4.3975964,-3.8537261,wastewater/sludge
8797,0.72528493,-2.8299496,wastewater/sludge
8798,1.9617602,-3.0677571,wastewater/sludge
8799,7.882516,-1.9727545,wastewater/sludge
8800,-1.307457,-2.2835166,wastewater/sludge
8801,-0.046521127,-2.075199,wastewater/sludge
8802,-8.884492,1.3409623,wastewater/sludge
8803,-4.9547806,-4.048347,wastewater/sludge
8804,1.0126356,-2.1036167,wastewater/sludge
8805,-1.7032403,-1.7564002,wastewater/sludge
8806,5.0650606,-8.48081,wastewater/sludge
8807,8.153938,-1.1692476,wastewater/sludge
8808,-4.5453844,-0.61857706,wastewater/sludge
8809,-6.2981153,-0.59223396,wastewater/sludge
8810,6.794154,-2.1547952,wastewater/sludge
8811,1.6432657,-4.373236,wastewater/sludge
8812,6.658799,-1.9412466,wastewater/sludge
8813,-5.111081,8.663423,wastewater/sludge
8814,-0.11261607,-3.2996795,wastewater/sludge
8815,-5.9685683,-1.7138121,wastewater/sludge
8816,0.4985408,-9.002491,wastewater/sludge
8817,-5.142458,8.433978,wastewater/sludge
8818,0.10187989,0.57113266,wastewater/sludge
8819,8.180988,-0.94152564,wastewater/sludge
8820,-3.169453,-0.41686493,wastewater/sludge
8821,6.10846,6.4196506,wastewater/sludge
8822,-0.53031087,-2.191633,wastewater/sludge
8823,3.3419113,-1.2602638,wastewater/sludge
8824,0.28037307,-3.5205257,wastewater/sludge
8825,-4.9197283,9.722504,wastewater/sludge
8826,-11.006996,1.5572883,wastewater/sludge
8827,-8.451925,3.2289343,wastewater/sludge
8828,-5.0827127,8.838331,wastewater/sludge
8829,4.112413,-7.949716,wastewater/sludge
8830,-4.6059465,-4.3830485,wastewater/sludge
8831,-4.8300314,9.144474,wastewater/sludge
8832,1.5656441,-2.7564354,wastewater/sludge
8833,-4.240952,-0.2212426,wastewater/sludge
8834,5.739842,5.4917555,wastewater/sludge
8835,5.747323,-3.072264,wastewater/sludge
8836,-6.4952636,3.9131444,wastewater/sludge
8837,-5.236862,-3.4034255,wastewater/sludge
8838,-4.183168,-1.4587474,wastewater/sludge
8839,8.619619,2.803237,wastewater/sludge
8840,8.854419,-1.7393492,wastewater/sludge
8841,-10.336881,1.3378202,wastewater/sludge
8842,-2.197575,-1.5908418,wastewater/sludge
8843,-3.5750363,-3.4932723,wastewater/sludge
8844,0.53551906,-10.375249,wastewater/sludge
8845,-4.6561446,-4.244709,wastewater/sludge
8846,0.7986003,-3.2305534,wastewater/sludge
8847,-4.2928314,-4.233863,wastewater/sludge
8848,0.8380864,-3.1135266,wastewater/sludge
8849,8.87242,-1.4866935,wastewater/sludge
8850,0.65217394,-1.4218853,wastewater/sludge
8851,0.35374764,-9.534249,wastewater/sludge
8852,1.3135453,-2.8336475,wastewater/sludge
8853,6.2711124,-2.984636,wastewater/sludge
